Chapitre	NOM	chapitre
,	PUN	,
l'	DET:ART	le
endiablé	ADJ	endiablé
rapin	NOM	rapin
s'	PRO:PER	se
était	VER:impf	être
assis	VER:pper	asseoir
sur	PRP	sur
un	DET:ART	un
escabeau	NOM	escabeau
et	KON	et
tendait	VER:impf	tendre
une	DET:ART	un
main	NOM	main
perfide	ADJ	perfide
à	PRP	à
l'	DET:ART	le
angora	NOM	angora
trop	ADV	trop
confiant	ADJ	confiant
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
avançait	VER:impf	avancer
à	PRP	à
pas	ADV	pas
comptés	VER:pper	compter
.	SENT	.
<EOS>	<EOS>	<EOS>
Freneuse	NAM	freneuse
,	PUN	,
quoiqu'il	NOM	quoiqu'il
observât	VER:subi	observer
les	DET:ART	le
mouvements	NOM	mouvement
de	PRP	de
Binos	NAM	binos
,	PUN	,
ne	ADV	ne
vit	VER:pres	vivre
pas	ADV	pas
qu'	KON	que
il	PRO:PER	il
tenait	VER:impf	tenir
entre	PRP	entre
ses	DET:POS	son
doigts	NOM	doigt
l'	DET:ART	le
épingle	NOM	épingle
dorée	ADJ	doré
;	PUN	;
il	PRO:PER	il
la	PRO:PER	la
cachait	VER:impf	cacher
si	ADV	si
bien	ADV	bien
que	KON	que
la	DET:ART	le
pointe	NOM	pointe
seule	ADJ	seul
dépassait	VER:impf	dépasser
son	DET:POS	son
pouce	NOM	pouce
et	KON	et
son	DET:POS	son
index	NOM	index
,	PUN	,
une	DET:ART	un
pointe	NOM	pointe
acérée	VER:pper	acérer
comme	KON	comme
une	DET:ART	un
aiguille	NOM	aiguille
à	PRP	à
coudre	VER:infi	coudre
.	SENT	.
<EOS>	<EOS>	<EOS>
Mirza	NAM	mirza
la	PRO:PER	la
voyait	VER:impf	voir
,	PUN	,
lui	PRO:PER	lui
,	PUN	,
mais	KON	mais
il	PRO:PER	il
était	VER:impf	être
curieux	ADJ	curieux
et	KON	et
gourmand	ADJ	gourmand
,	PUN	,
--	PUN	--
ce	PRO:DEM	ce
sont	VER:pres	être
les	DET:ART	le
moindres	ADJ	moindre
défauts	NOM	défaut
des	PRP:det	du
chats	NOM	chat
de	PRP	de
bonne	ADJ	bon
maison	NOM	maison
,	PUN	,
--	PUN	--
et	KON	et
il	PRO:PER	il
s'	PRO:PER	se
approcha	VER:simp	approcher
pour	PRP	pour
flairer	VER:infi	flairer
ce	PRO:DEM	ce
que	PRO:REL	que
lui	PRO:PER	lui
offrait	VER:impf	offrir
un	DET:ART	un
familier	NOM	familier
de	PRP	de
son	DET:POS	son
maître	NOM	maître
.	SENT	.
<EOS>	<EOS>	<EOS>
Son	DET:POS	son
museau	NOM	museau
se	PRO:PER	se
trouva	VER:simp	trouver
en	PRP	en
contact	NOM	contact
avec	PRP	avec
l'	DET:ART	le
instrument	NOM	instrument
pointu	ADJ	pointu
,	PUN	,
et	KON	et
Binos	NAM	binos
abusa	VER:simp	abuser
de	PRP	de
la	DET:ART	le
situation	NOM	situation
pour	PRP	pour
piquer	VER:infi	piquer
légèrement	ADV	légèrement
le	DET:ART	le
nez	NOM	nez
rose	ADJ	rose
de	PRP	de
la	DET:ART	le
pauvre	NOM	pauvre
bête	ADJ	bête
,	PUN	,
qui	PRO:REL	qui
fit	VER:simp	faire
un	DET:ART	un
mouvement	NOM	mouvement
en	PRP	en
arrière	NOM	arrière
,	PUN	,
un	DET:ART	un
seul	NOM	seul
.	SENT	.
<EOS>	<EOS>	<EOS>
Sa	DET:POS	son
tête	NOM	tête
se	PRO:PER	se
renversa	VER:simp	renverser
sur	PRP	sur
son	DET:POS	son
cou	NOM	cou
,	PUN	,
ses	DET:POS	son
poils	NOM	poil
longs	ADJ	long
et	KON	et
soyeux	ADJ	soyeux
se	PRO:PER	se
hérissèrent	VER:simp	hérisser
,	PUN	,
son	DET:POS	son
dos	NOM	dos
se	PRO:PER	se
voûta	VER:simp	voûter
,	PUN	,
ses	DET:POS	son
pattes	NOM	patte
écartées	VER:pper	écarter
se	PRO:PER	se
raidirent	VER:simp	raidir
,	PUN	,
ses	DET:POS	son
deux	NUM	deux
mâchoires	NOM	mâchoire
s'	PRO:PER	se
écartèrent	VER:simp	écarter
l'	DET:ART	le
une	NOM	un
de	PRP	de
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
ses	DET:POS	son
yeux	NOM	œil
se	PRO:PER	se
ternirent	VER:simp	ternir
;	PUN	;
mais	KON	mais
elle	PRO:PER	elle
ne	ADV	ne
jeta	VER:simp	jeter
pas	ADV	pas
ce	PRO:DEM	ce
miaulement	NOM	miaulement
prolongé	VER:pper	prolonger
qui	PRO:REL	qui
est	VER:pres	être
la	DET:ART	le
plainte	NOM	plainte
des	PRP:det	du
chats	NOM	chat
,	PUN	,
elle	PRO:PER	elle
ne	ADV	ne
bondit	VER:pres	bondir
pas	ADV	pas
;	PUN	;
elle	PRO:PER	elle
resta	VER:simp	rester
immobile	ADJ	immobile
et	KON	et
muette	ADJ	muet
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
un	DET:ART	un
tremblement	NOM	tremblement
convulsif	ADJ	convulsif
secoua	VER:simp	secouer
tout	ADV	tout
son	DET:POS	son
corps	NOM	corps
,	PUN	,
et	KON	et
,	PUN	,
au	PRP:det	au
bout	NOM	bout
de	PRP	de
vingt	NUM	vingt
ou	KON	ou
trente	NUM	trente
secondes	NOM	second|seconde
,	PUN	,
elle	PRO:PER	elle
tomba	VER:simp	tomber
comme	ADV	comme
une	DET:ART	un
masse	NOM	masse
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Qu'	PRO:REL	que
as	VER:pres	avoir
-tu	PRO:PER	tu
fait	VER:pper	faire
à	PRP	à
Mirza	NAM	mirza
?	SENT	?
<EOS>	<EOS>	<EOS>
cria	VER:simp	crier
Freneuse	ADJ	freneuse
,	PUN	,
en	PRP	en
se	PRO:PER	se
précipitant	VER:ppre	précipiter
pour	PRP	pour
relever	VER:infi	relever
l'	DET:ART	le
animal	NOM	animal
familier	ADJ	familier
qu'	PRO:REL	que
il	PRO:PER	il
affectionnait	VER:impf	affectionner
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
dès	PRP	dès
qu'	KON	que
il	PRO:PER	il
l'	PRO:PER	la|le
eut	VER:simp	avoir
touché	VER:pper	toucher
:	PUN	:
--	PUN	--
Il	PRO:PER	il
est	VER:pres	être
mort	VER:pper	mourir
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
tout	ADV	tout
ému	VER:pper	émouvoir
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
comme	KON	comme
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
de	PRP	de
l'	DET:ART	le
omnibus	NOM	omnibus
,	PUN	,
répliqua	VER:simp	répliquer
tranquillement	ADV	tranquillement
Binos	NAM	binos
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
l'	PRO:PER	la|le
as	VER:pres	avoir
tué	VER:pper	tuer
,	PUN	,
reprit	VER:simp	reprendre
l'	DET:ART	le
artiste	NOM	artiste
avec	PRP	avec
colère	NOM	colère
.	SENT	.
<EOS>	<EOS>	<EOS>
Ceci	PRO:DEM	ceci
passe	VER:pres	passer
la	DET:ART	le
plaisanterie	NOM	plaisanterie
.	SENT	.
<EOS>	<EOS>	<EOS>
Sors	NOM	sors
d'	PRP	de
ici	ADV	ici
et	KON	et
n'	ADV	ne
y	PRO:PER	y
remets	VER:pres	remettre
jamais	ADV	jamais
les	DET:ART	le
pieds	NOM	pied
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
me	PRO:PER	me
chasses	VER:pres	chasser
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
et	KON	et
tu	PRO:PER	tu
ne	ADV	ne
l'	PRO:PER	la|le
as	VER:pres	avoir
pas	ADV	pas
volé	VER:pper	voler
,	PUN	,
car	KON	car
tu	PRO:PER	tu
t'	PRO:PER	te
en	PRO:PER	en
prends	VER:pres	prendre
à	PRP	à
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
aime	VER:pres	aimer
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
pas	ADV	pas
une	DET:ART	un
demi-heure	NOM	demi-heure
que	PRO:REL	que
tu	PRO:PER	tu
es	VER:pres	être
entré	VER:pper	entrer
ici	ADV	ici
,	PUN	,
et	KON	et
tu	PRO:PER	tu
n'	ADV	ne
y	PRO:PER	y
as	VER:pres	avoir
fait	VER:pper	faire
que	KON	que
des	PRP:det	du
méchancetés	NOM	méchanceté
.	SENT	.
<EOS>	<EOS>	<EOS>
Pia	NAM	pia
est	VER:pres	être
partie	VER:pper	partir
tout	ADV	tout
en	PRP	en
larmes	NOM	larme
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
toi	PRO:PER	toi
qui	PRO:REL	qui
en	PRO:PER	en
es	VER:pres	être
cause	NOM	cause
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
ne	ADV	ne
te	PRO:PER	te
manquait	VER:impf	manquer
plus	ADV	plus
que	KON	que
d'	PRP	de
assassiner	VER:infi	assassiner
une	DET:ART	un
malheureuse	NOM	malheureux
bête	ADJ	bête
qui	PRO:REL	qui
était	VER:impf	être
la	DET:ART	le
joie	NOM	joie
de	PRP	de
mon	DET:POS	mon
atelier	NOM	atelier
.	SENT	.
<EOS>	<EOS>	<EOS>
En	PRP	en
vérité	NOM	vérité
,	PUN	,
si	KON	si
je	PRO:PER	je
ne	ADV	ne
savais	VER:impf	savoir
pas	ADV	pas
que	KON	que
tu	PRO:PER	tu
es	VER:pres	être
aux	PRP:det	au
trois	NUM	trois
quarts	NOM	quart
fou	ADJ	fou
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
me	PRO:PER	me
contenterais	VER:cond	contenter
pas	ADV	pas
de	PRP	de
te	PRO:PER	te
fermer	VER:infi	fermer
ma	DET:POS	mon
porte	NOM	porte
...	PUN	...
Je	PRO:PER	je
te	PRO:PER	te
demanderais	VER:cond	demander
raison	NOM	raison
de	PRP	de
ta	DET:POS	ton
conduite	NOM	conduite
odieuse	ADJ	odieux
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ce	PRO:DEM	ce
serait	VER:cond	être
drôle	ADJ	drôle
,	PUN	,
ricana	VER:simp	ricaner
Binos	NAM	binos
,	PUN	,
excessivement	ADV	excessivement
drôle	ADJ	drôle
!	SENT	!
<EOS>	<EOS>	<EOS>
Me	PRO:PER	me
traîner	VER:infi	traîner
sur	PRP	sur
le	DET:ART	le
terrain	NOM	terrain
et	KON	et
me	PRO:PER	me
gratifier	VER:infi	gratifier
d'	PRP	de
un	DET:ART	un
coup	NOM	coup
d'	PRP	de
épée	NOM	épée
,	PUN	,
parce	KON	parce
que	KON	que
je	PRO:PER	je
t'	PRO:PER	te
ai	VER:pres	avoir
sauvé	VER:pper	sauver
la	DET:ART	le
vie	NOM	vie
...	PUN	...
c'	PRO:DEM	ce
est	VER:pres	être
un	DET:ART	un
comble	NOM	comble
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
m'	PRO:PER	me
as	VER:pres	avoir
sauvé	VER:pper	sauver
la	DET:ART	le
vie	NOM	vie
,	PUN	,
toi	PRO:PER	toi
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Ni	KON	ni
plus	ADV	plus
,	PUN	,
ni	KON	ni
moins	ADV	moins
,	PUN	,
mon	DET:POS	mon
cher	ADJ	cher
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Je	PRO:PER	je
serais	VER:cond	être
curieux	ADJ	curieux
de	PRP	de
savoir	VER:infi	savoir
comment	ADV	comment
.	SENT	.
<EOS>	<EOS>	<EOS>
Vas	VER:pres	aller
-tu	PRO:PER	tu
me	PRO:PER	me
soutenir	VER:infi	soutenir
que	KON	que
mon	DET:POS	mon
chat	NOM	chat
était	VER:impf	être
enragé	VER:pper	enrager
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Non	ADV	non
;	PUN	;
Mirza	NAM	mirza
était	VER:impf	être
un	DET:ART	un
honnête	NOM	honnête
angora	ADJ	angora
...	PUN	...
et	KON	et
s'	PRO:PER	se
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
des	PRP:det	du
torts	NOM	tort
...	PUN	...
comme	ADV	comme
par	PRP	par
exemple	NOM	exemple
celui	PRO:DEM	celui
de	PRP	de
déchirer	VER:infi	déchirer
mon	DET:POS	mon
pantalon	NOM	pantalon
pour	PRP	pour
aiguiser	VER:infi	aiguiser
ses	DET:POS	son
griffes	NOM	griffe
...	PUN	...
sa	DET:POS	son
mort	NOM	mort
les	PRO:PER	la|le
rachète	VER:pres	racheter
,	PUN	,
car	KON	car
il	PRO:PER	il
a	VER:pres	avoir
péri	VER:pper	périr
pour	PRP	pour
son	DET:POS	son
maître	NOM	maître
...	PUN	...
et	KON	et
pour	KON	pour
qu'	KON	que
un	DET:ART	un
grand	ADJ	grand
crime	NOM	crime
ne	ADV	ne
reste	VER:pres	rester
pas	ADV	pas
impuni	ADJ	impuni
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Encore	ADV	encore
tes	DET:POS	ton
extravagances	NOM	extravagance
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Veux	VER:pres	vouloir
-tu	PRO:PER	tu
m'	PRO:PER	me
écouter	VER:infi	écouter
avant	PRP	avant
de	PRP	de
me	PRO:PER	me
mettre	VER:infi	mettre
dehors	NOM	dehors
?	SENT	?
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
ne	ADV	ne
te	PRO:PER	te
demande	VER:pres	demander
que	KON	que
dix	NUM	dix
minutes	NOM	minute
pour	PRP	pour
te	PRO:PER	te
prouver	VER:infi	prouver
que	KON	que
,	PUN	,
si	KON	si
je	PRO:PER	je
n'	ADV	ne
avais	VER:impf	avoir
pas	ADV	pas
eu	VER:pper	avoir
une	DET:ART	un
idée	NOM	idée
de	PRP	de
génie	NOM	génie
,	PUN	,
il	PRO:PER	il
te	PRO:PER	te
serait	VER:cond	être
arrivé	VER:pper	arriver
malheur	NOM	malheur
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Dix	NUM	dix
minutes	NOM	minute
,	PUN	,
soit	VER:subp	être
!	SENT	!
<EOS>	<EOS>	<EOS>
mais	KON	mais
après	ADV	après
...	PUN	...
--	PUN	--
Après	NAM	après
,	PUN	,
tu	PRO:PER	tu
feras	VER:futu	faire
ce	PRO:DEM	ce
que	PRO:REL	que
tu	PRO:PER	tu
voudras	VER:futu	vouloir
...	PUN	...
et	KON	et
moi	PRO:PER	moi
aussi	ADV	aussi
je	PRO:PER	je
ferai	VER:futu	faire
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
voudrai	VER:futu	vouloir
.	SENT	.
<EOS>	<EOS>	<EOS>
Tu	PRO:PER	tu
vois	VER:pres	voir
cette	PRO:DEM	ce
épingle	NOM	épingle
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
et	KON	et
si	KON	si
j'	PRO:PER	je
avais	VER:impf	avoir
su	VER:pper	savoir
que	KON	que
tu	PRO:PER	tu
t'	PRO:PER	te
en	PRO:PER	en
servirais	VER:cond	servir
pour	PRP	pour
percer	VER:infi	percer
le	DET:ART	le
cœur	NOM	cœur
de	PRP	de
Mirza	NAM	mirza
...	PUN	...
--	PUN	--
Je	PRO:PER	je
ne	ADV	ne
lui	PRO:PER	lui
ai	VER:pres	avoir
pas	ADV	pas
percé	VER:pper	percer
le	DET:ART	le
cœur	NOM	cœur
...	PUN	...
regarde	VER:pres	regarder
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
pas	ADV	pas
une	DET:ART	un
goutte	NOM	goutte
de	PRP	de
sang	NOM	sang
sur	PRP	sur
sa	DET:POS	son
fourrure	NOM	fourrure
blanche	ADJ	blanc
...	PUN	...
je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
à	PRP	à
peine	NOM	peine
piqué	VER:pper	piquer
au	PRP:det	au
museau	NOM	museau
...	PUN	...
et	KON	et
il	PRO:PER	il
est	VER:pres	être
tombé	VER:pper	tomber
raide	ADJ	raide
.	SENT	.
<EOS>	<EOS>	<EOS>
Comprends	VER:pres	comprendre
-tu	PRO:PER	tu
maintenant	ADV	maintenant
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
est	VER:pres	être
passé	VER:pper	passer
hier	ADV	hier
soir	NOM	soir
dans	PRP	dans
l'	DET:ART	le
omnibus	NOM	omnibus
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Comment	ADV	comment
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
que	KON	que
veux	VER:pres	vouloir
-tu	PRO:PER	tu
dire	VER:infi	dire
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
--	PUN	--
La	DET:ART	le
pauvre	ADJ	pauvre
fille	NOM	fille
qui	PRO:REL	qui
est	VER:pres	être
à	PRP	à
la	DET:ART	le
Morgue	NAM	morgue
a	VER:pres	avoir
été	VER:pper	être
tuée	VER:pper	tuer
comme	KON	comme
je	PRO:PER	je
viens	VER:pres	venir
de	PRP	de
tuer	VER:infi	tuer
Mirza	NAM	mirza
.	SENT	.
<EOS>	<EOS>	<EOS>
Seulement	ADV	seulement
on	PRO:PER	on
l'	PRO:PER	la|le
a	VER:pres	avoir
piquée	VER:pper	piquer
au	PRP:det	au
bras	NOM	bras
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Avec	PRP	avec
cette	PRO:DEM	ce
épingle	NOM	épingle
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Mon	DET:POS	mon
Dieu	NOM	dieu
,	PUN	,
oui	INT	oui
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
en	PRO:PER	en
a	VER:pres	avoir
pas	ADV	pas
fallu	VER:pper	falloir
davantage	ADV	davantage
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
l'	DET:ART	le
agonie	NOM	agonie
de	PRP	de
la	DET:ART	le
petite	ADJ	petit
n'	ADV	ne
a	VER:pres	avoir
été	VER:pper	être
ni	KON	ni
plus	ADV	plus
longue	ADJ	longue
,	PUN	,
ni	KON	ni
plus	ADV	plus
bruyante	ADJ	bruyant
que	KON	que
celle	PRO:DEM	celui
de	PRP	de
ton	DET:POS	ton
chat	NOM	chat
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Quoi	PRO	quoi
!	SENT	!
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
épingle	NOM	épingle
serait	VER:cond	être
...	PUN	...
--	PUN	--
Empoisonnée	NAM	empoisonnée
,	PUN	,
mon	DET:POS	mon
cher	ADJ	cher
,	PUN	,
et	KON	et
tu	PRO:PER	tu
la	PRO:PER	la
portais	VER:impf	porter
dans	PRP	dans
la	DET:ART	le
poche	NOM	poche
de	PRP	de
ton	DET:POS	ton
pardessus	NOM	pardessus
.	SENT	.
<EOS>	<EOS>	<EOS>
En	PRP	en
fouillant	VER:ppre	fouiller
la	DET:ART	le
susdite	ADJ	susdit
poche	NOM	poche
pour	PRP	pour
y	PRO:PER	y
prendre	VER:infi	prendre
ton	DET:POS	ton
mouchoir	NOM	mouchoir
et	KON	et
ta	DET:POS	ton
blague	NOM	blague
à	PRP	à
tabac	NOM	tabac
,	PUN	,
tes	DET:POS	ton
doigts	NOM	doigt
auraient	VER:cond	avoir
infailliblement	ADV	infailliblement
rencontré	VER:pper	rencontrer
la	DET:ART	le
pointe	NOM	pointe
de	PRP	de
cet	PRO:DEM	ce
aimable	ADJ	aimable
ustensile	NOM	ustensile
...	PUN	...
et	KON	et
à	PRP	à
la	DET:ART	le
prochaine	ADJ	prochain
exposition	NOM	exposition
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
aurait	VER:cond	avoir
eu	VER:pper	avoir
un	DET:ART	un
tableau	NOM	tableau
et	KON	et
un	DET:ART	un
médaillé	VER:pper	médailler
de	PRP	de
moins	ADV	moins
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
C'	NAM	c'
est	VER:pres	être
un	DET:ART	un
miracle	NOM	miracle
que	PRO:REL	que
je	PRO:PER	je
vive	VER:subp	vivre
encore	ADV	encore
,	PUN	,
reprit	VER:simp	reprendre
Binos	NAM	binos
.	SENT	.
<EOS>	<EOS>	<EOS>
Si	KON	si
j'	PRO:PER	je
avais	VER:impf	avoir
pris	VER:pper	prendre
l'	DET:ART	le
épingle	NOM	épingle
par	PRP	par
la	DET:ART	le
pointe	NOM	pointe
au	PRP:det	au
lieu	NOM	lieu
de	PRP	de
la	PRO:PER	la
prendre	VER:infi	prendre
par	PRP	par
la	DET:ART	le
boule	NOM	boule
dorée	ADJ	doré
qui	PRO:REL	qui
la	PRO:PER	la
termine	VER:pres	terminer
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
bout	NOM	bout
,	PUN	,
je	PRO:PER	je
serais	VER:cond	être
à	PRP	à
cette	PRO:DEM	ce
heure	NOM	heure
étendu	VER:pper	étendre
sur	PRP	sur
le	DET:ART	le
plancher	NOM	plancher
de	PRP	de
ton	DET:POS	ton
atelier	NOM	atelier
,	PUN	,
et	KON	et
tu	PRO:PER	tu
n'	ADV	ne
aurais	VER:cond	avoir
plus	ADV	plus
qu'	KON	que
à	PRP	à
me	PRO:PER	me
faire	VER:infi	faire
enterrer	VER:infi	enterrer
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
ne	ADV	ne
serait	VER:cond	être
pas	ADV	pas
un	DET:ART	un
désastre	NOM	désastre
que	KON	que
ma	DET:POS	mon
mort	NOM	mort
,	PUN	,
et	KON	et
l'	DET:ART	le
art	NOM	art
n'	ADV	ne
y	PRO:PER	y
perdrait	VER:cond	perdre
pas	ADV	pas
grand'chose	NOM	grand'chose
;	PUN	;
mais	KON	mais
enfin	ADV	enfin
,	PUN	,
je	PRO:PER	je
préfère	VER:pres	préférer
que	KON	que
l'	DET:ART	le
accident	NOM	accident
soit	VER:subp	être
arrivé	VER:pper	arriver
à	PRP	à
ton	DET:POS	ton
chat	NOM	chat
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Moi	PRO:PER	moi
aussi	ADV	aussi
,	PUN	,
murmura	VER:simp	murmurer
Freneuse	NAM	freneuse
,	PUN	,
troublé	VER:pper	troubler
au	PRP:det	au
point	NOM	point
de	PRP	de
ne	ADV	ne
plus	ADV	plus
savoir	VER:infi	savoir
où	PRO:REL	où
il	PRO:PER	il
en	PRO:PER	en
était	VER:impf	être
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Merci	NOM	merci
de	PRP	de
cette	PRO:DEM	ce
bonne	ADJ	bon
parole	NOM	parole
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
rapin	NOM	rapin
,	PUN	,
avec	PRP	avec
une	DET:ART	un
grimace	NOM	grimace
ironique	ADJ	ironique
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
constate	VER:pres	constater
avec	PRP	avec
plaisir	NOM	plaisir
que	KON	que
tu	PRO:PER	tu
ne	ADV	ne
m'	PRO:PER	me
en	PRO:PER	en
veux	VER:pres	vouloir
plus	ADV	plus
de	PRP	de
t'	PRO:PER	te
avoir	VER:infi	avoir
sauvé	VER:pper	sauver
...	PUN	...
et	KON	et
je	PRO:PER	je
te	PRO:PER	te
félicite	VER:pres	féliciter
sincèrement	ADV	sincèrement
d'	PRP	de
avoir	VER:infi	avoir
ramassé	VER:pper	ramasser
dans	PRP	dans
la	DET:ART	le
voiture	NOM	voiture
ce	PRO:DEM	ce
petit	ADJ	petit
instrument	NOM	instrument
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
me	PRO:PER	me
servira	VER:futu	servir
à	PRP	à
retrouver	VER:infi	retrouver
ceux	PRO:DEM	celui
qui	PRO:REL	qui
l'	PRO:PER	la|le
ont	VER:pres	avoir
inventé	VER:pper	inventer
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Une	DET:ART	un
épingle	NOM	épingle
qui	PRO:REL	qui
tue	VER:pres	tuer
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
n'	ADV	ne
y	PRO:PER	y
pas	ADV	pas
croire	VER:infi	croire
...	PUN	...
--	PUN	--
Les	DET:ART	le
faits	NOM	fait
sont	VER:pres	être
là	ADV	là
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Mais	KON	mais
ces	PRO:DEM	ce
poisons	NOM	poison
qui	PRO:REL	qui
foudroient	VER:pres	foudroyer
,	PUN	,
ça	PRO:DEM	cela
n'	ADV	ne
existe	VER:pres	exister
que	KON	que
dans	PRP	dans
les	DET:ART	le
romans	NOM	roman
ou	KON	ou
dans	PRP	dans
les	DET:ART	le
drames	NOM	drame
...	PUN	...
--	PUN	--
Et	NOM	et
chez	PRP	chez
les	DET:ART	le
sauvages	ADJ	sauvage
,	PUN	,
cher	ADV	cher
ami	ADJ	ami
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
y	PRO:PER	y
trempent	VER:pres	tremper
le	DET:ART	le
bout	NOM	bout
de	PRP	de
leurs	DET:POS	leur
flèches	NOM	flèche
quand	KON	quand
ils	PRO:PER	il
vont	VER:pres	aller
à	PRP	à
la	DET:ART	le
chasse	NOM	chasse
ou	KON	ou
à	PRP	à
la	DET:ART	le
guerre	NOM	guerre
,	PUN	,
et	KON	et
toutes	PRO:IND	tout
les	DET:ART	le
blessures	NOM	blessure
que	PRO:REL	que
font	VER:pres	faire
ces	PRO:DEM	ce
flèches	NOM	flèche
sont	VER:pres	être
mortelles	ADJ	mortel
...	PUN	...
c'	PRO:DEM	ce
est	VER:pres	être
connu	VER:pper	connaître
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
bien	ADV	bien
lu	VER:pper	lire
cela	PRO:DEM	cela
quelque	PRO:IND	quelque
part	NOM	part
,	PUN	,
mais	KON	mais
...	PUN	...
--	PUN	--
Et	VER:ppre	et
le	DET:ART	le
poison	NOM	poison
qu'	PRO:REL	que
ils	PRO:PER	il
emploient	VER:pres	employer
est	VER:pres	être
connu	VER:pper	connaître
aussi	ADV	aussi
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
le	DET:ART	le
curare	NOM	curare
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
prétend	VER:pres	prétendre
qu'	KON	que
ils	PRO:PER	il
le	PRO:PER	le
fabriquent	VER:pres	fabriquer
avec	PRP	avec
du	PRP:det	du
venin	NOM	venin
de	PRP	de
serpent	NOM	serpent
à	PRP	à
sonnettes	NOM	sonnette
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
sait	VER:pres	savoir
fort	ADV	fort
bien	ADV	bien
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
