CHAPITRE	NOM	chapitre
vais	VER:pres	aller
voir	VER:infi	voir
si	KON	si
votre	DET:POS	votre
frère	NOM	frère
est	VER:pres	être
seul	ADJ	seul
...	PUN	...
Vous	NAM	vous
entrerez	VER:futu	entrer
,	PUN	,
quand	KON	quand
je	PRO:PER	je
taperai	VER:futu	taper
dans	PRP	dans
mes	DET:POS	mon
mains	NOM	main
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
poussa	VER:simp	pousser
une	DET:ART	un
porte	NOM	porte
,	PUN	,
au	PRP:det	au
fond	NOM	fond
de	PRP	de
l'	DET:ART	le
allée	NOM	allée
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
,	PUN	,
lorsque	KON	lorsque
Florent	NAM	florent
entendit	VER:simp	entendre
la	DET:ART	le
voix	NOM	voix
de	PRP	de
son	DET:POS	son
frère	NOM	frère
,	PUN	,
derrière	PRP	derrière
cette	PRO:DEM	ce
porte	NOM	porte
,	PUN	,
il	PRO:PER	il
entra	VER:simp	entrer
d'	PRP	de
un	DET:ART	un
bond	NOM	bond
.	SENT	.
<EOS>	<EOS>	<EOS>
Quenu	NAM	quenu
,	PUN	,
qui	PRO:REL	qui
l'	PRO:PER	la|le
adorait	VER:impf	adorer
,	PUN	,
se	PRO:PER	se
jeta	VER:simp	jeter
à	PRP	à
son	DET:POS	son
cou	NOM	cou
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
s'	PRO:PER	se
embrassaient	VER:impf	embrasser
comme	ADV	comme
des	PRP:det	du
enfants	NOM	enfant
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
saperlotte	NOM	saperlotte
,	PUN	,
ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
est	VER:pres	être
toi	PRO:PER	toi
,	PUN	,
balbutiait	VER:impf	balbutier
Quenu	VER:pper	quenu
,	PUN	,
si	KON	si
je	PRO:PER	je
m'	PRO:PER	me
attendais	VER:impf	attendre
,	PUN	,
par	PRP	par
exemple	NOM	exemple
!	SENT	!
...	PUN	...
Je	PRO:PER	je
t'	PRO:PER	te
ai	VER:pres	avoir
cru	VER:pper	croire
mort	NOM	mort
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
disais	VER:impf	dire
hier	ADV	hier
encore	ADV	encore
à	PRP	à
Lisa	NAM	lisa
:	PUN	:
«	PUN:cit	«
Ce	NAM	ce
pauvre	ADJ	pauvre
Florent	NAM	florent
...	PUN	...
»	PUN:cit	»
Il	NAM	il
s'	PRO:PER	se
arrêta	VER:simp	arrêter
,	PUN	,
il	PRO:PER	il
cria	VER:simp	crier
,	PUN	,
en	PRP	en
penchant	VER:ppre	pencher
la	DET:ART	le
tête	NOM	tête
dans	PRP	dans
la	DET:ART	le
boutique	NOM	boutique
:	PUN	:
--	PUN	--
Eh	INT	eh
!	SENT	!
<EOS>	<EOS>	<EOS>
Lisa	NAM	lisa
!	SENT	!
...	PUN	...
Lisa	NAM	lisa
!	SENT	!
...	PUN	...
Puis	NOM	puis
,	PUN	,
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
une	DET:ART	un
petite	ADJ	petit
fille	NOM	fille
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
réfugiée	VER:pper	réfugier
dans	PRP	dans
un	DET:ART	un
coin	NOM	coin
:	PUN	:
--	PUN	--
Pauline	NAM	pauline
,	PUN	,
va	VER:pres	aller
donc	ADV	donc
chercher	VER:infi	chercher
ta	DET:POS	ton
mère	NOM	mère
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
la	DET:ART	le
petite	NOM	petit
ne	ADV	ne
bougea	VER:simp	bouger
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
superbe	ADJ	superbe
enfant	NOM	enfant
de	PRP	de
cinq	NUM	cinq
ans	NOM	an
,	PUN	,
ayant	VER:ppre	avoir
une	DET:ART	un
grosse	ADJ	gros
figure	NOM	figure
ronde	ADJ	rond
,	PUN	,
d'	PRP	de
une	DET:ART	un
grande	ADJ	grand
ressemblance	NOM	ressemblance
avec	PRP	avec
la	DET:ART	le
belle	ADJ	beau
charcutière	NOM	charcutier
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
tenait	VER:impf	tenir
,	PUN	,
entre	PRP	entre
ses	DET:POS	son
bras	NOM	bras
,	PUN	,
un	DET:ART	un
énorme	ADJ	énorme
chat	NOM	chat
jaune	ADJ	jaune
,	PUN	,
qui	PRO:REL	qui
s'	PRO:PER	se
abandonnait	VER:impf	abandonner
d'	PRP	de
aise	NOM	aise
,	PUN	,
les	DET:ART	le
pattes	NOM	patte
pendantes	ADJ	pendant
;	PUN	;
et	KON	et
elle	PRO:PER	elle
le	PRO:PER	le
serrait	VER:impf	serrer
de	PRP	de
ses	DET:POS	son
petites	ADJ	petit
mains	NOM	main
,	PUN	,
pliant	VER:ppre	plier
sous	PRP	sous
la	DET:ART	le
charge	NOM	charge
,	PUN	,
comme	KON	comme
si	KON	si
elle	PRO:PER	elle
eût	VER:subi	avoir
craint	VER:pper	craindre
que	KON	que
ce	PRO:DEM	ce
monsieur	NOM	monsieur
si	ADV	si
mal	ADV	mal
habillé	VER:pper	habiller
ne	ADV	ne
le	PRO:PER	le
lui	PRO:PER	lui
volât	VER:subi	voler
.	SENT	.
<EOS>	<EOS>	<EOS>
Lisa	NAM	lisa
arriva	VER:simp	arriver
lentement	ADV	lentement
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
Florent	NAM	florent
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
mon	DET:POS	mon
frère	NOM	frère
,	PUN	,
répétait	VER:impf	répéter
Quenu	VER:pper	quenu
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
l'	PRO:PER	la|le
appela	VER:simp	appeler
«	PUN:cit	«
monsieur	NOM	monsieur
»	PUN:cit	»
,	PUN	,
fut	VER:simp	être
très	ADV	très
bonne	ADJ	bon
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
le	PRO:PER	le
regardait	VER:impf	regarder
paisiblement	ADV	paisiblement
,	PUN	,
de	PRP	de
la	DET:ART	le
tête	NOM	tête
aux	PRP:det	au
pieds	NOM	pied
,	PUN	,
sans	PRP	sans
montrer	VER:infi	montrer
aucune	PRO:IND	aucun
surprise	NOM	surprise
malhonnête	ADJ	malhonnête
.	SENT	.
<EOS>	<EOS>	<EOS>
Ses	DET:POS	son
lèvres	NOM	lèvre
seules	ADJ	seul
avaient	VER:impf	avoir
un	DET:ART	un
léger	ADJ	léger
pli	NOM	pli
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
elle	PRO:PER	elle
resta	VER:simp	rester
debout	ADV	debout
,	PUN	,
finissant	VER:ppre	finir
par	PRP	par
sourire	VER:infi	sourire
des	PRP:det	du
embrassades	NOM	embrassade
de	PRP	de
son	DET:POS	son
mari	NOM	mari
.	SENT	.
<EOS>	<EOS>	<EOS>
Celui	PRO:DEM	celui
-ci	ADV	-ci
pourtant	ADV	pourtant
parut	VER:simp	paraître
se	PRO:PER	se
calmer	VER:infi	calmer
.	SENT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
il	PRO:PER	il
vit	VER:pres	vivre
la	DET:ART	le
maigreur	NOM	maigreur
,	PUN	,
la	DET:ART	le
misère	NOM	misère
de	PRP	de
Florent	NAM	florent
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
pauvre	ADJ	pauvre
ami	NOM	ami
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
tu	PRO:PER	tu
n'	ADV	ne
as	VER:pres	avoir
pas	ADV	pas
embelli	VER:pper	embellir
,	PUN	,
là-bas	ADV	là-bas
...	PUN	...
Moi	NAM	moi
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
engraissé	VER:pper	engraisser
,	PUN	,
que	PRO:REL	que
veux	VER:pres	vouloir
-tu	PRO:PER	tu
!	SENT	!
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
gras	ADJ	gras
,	PUN	,
en	PRP	en
effet	NOM	effet
,	PUN	,
trop	ADV	trop
gras	ADJ	gras
pour	PRP	pour
ses	DET:POS	son
trente	NUM	trente
ans	NOM	an
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
débordait	VER:impf	déborder
dans	PRP	dans
sa	DET:POS	son
chemise	NOM	chemise
,	PUN	,
dans	PRP	dans
son	DET:POS	son
tablier	NOM	tablier
,	PUN	,
dans	PRP	dans
ses	DET:POS	son
linges	NOM	linge
blancs	ADJ	blanc
qui	PRO:REL	qui
l'	PRO:PER	la|le
emmaillotaient	VER:impf	emmailloter
comme	ADV	comme
un	DET:ART	un
énorme	ADJ	énorme
poupon	NOM	poupon
.	SENT	.
<EOS>	<EOS>	<EOS>
Sa	DET:POS	son
face	NOM	face
rasée	ADJ	rasé
s'	PRO:PER	se
était	VER:impf	être
allongée	VER:pper	allonger
,	PUN	,
avait	VER:impf	avoir
pris	VER:pper	prendre
à	PRP	à
la	DET:ART	le
longue	ADJ	longue
une	DET:ART	un
lointaine	ADJ	lointain
ressemblance	NOM	ressemblance
avec	PRP	avec
le	DET:ART	le
groin	NOM	groin
de	PRP	de
ces	PRO:DEM	ce
cochons	NOM	cochon
,	PUN	,
de	PRP	de
cette	PRO:DEM	ce
viande	NOM	viande
,	PUN	,
où	PRO:REL	où
ses	DET:POS	son
mains	NOM	main
s'	PRO:PER	se
enfonçaient	VER:impf	enfoncer
et	KON	et
vivaient	VER:impf	vivre
,	PUN	,
la	DET:ART	le
journée	NOM	journée
entière	ADJ	entier
.	SENT	.
<EOS>	<EOS>	<EOS>
Florent	NAM	florent
le	PRO:PER	le
reconnaissait	VER:impf	reconnaître
à	PRP	à
peine	NOM	peine
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
s'	PRO:PER	se
était	VER:impf	être
assis	VER:pper	asseoir
,	PUN	,
il	PRO:PER	il
passait	VER:impf	passer
de	PRP	de
son	DET:POS	son
frère	NOM	frère
à	PRP	à
la	DET:ART	le
belle	ADJ	beau
Lisa	NAM	lisa
,	PUN	,
à	PRP	à
la	DET:ART	le
petite	ADJ	petit
Pauline	NAM	pauline
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
suaient	VER:impf	suer
la	DET:ART	le
santé	NOM	santé
;	PUN	;
ils	PRO:PER	il
étaient	VER:impf	être
superbes	ADJ	superbe
,	PUN	,
carrés	ADJ	carré
,	PUN	,
luisants	ADJ	luisant
;	PUN	;
ils	PRO:PER	il
le	PRO:PER	le
regardaient	VER:impf	regarder
avec	PRP	avec
l'	DET:ART	le
étonnement	NOM	étonnement
de	PRP	de
gens	NOM	gens
très	ADV	très
gras	ADJ	gras
pris	VER:pper	prendre
d'	PRP	de
une	DET:ART	un
vague	ADJ	vague
inquiétude	NOM	inquiétude
en	PRP	en
face	NOM	face
d'	PRP	de
un	DET:ART	un
maigre	NOM	maigre
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
le	DET:ART	le
chat	NOM	chat
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
dont	PRO:REL	dont
la	DET:ART	le
peau	NOM	peau
pétait	VER:impf	péter
de	PRP	de
graisse	NOM	graisse
,	PUN	,
arrondissait	VER:impf	arrondir
ses	DET:POS	son
yeux	NOM	œil
jaunes	ADJ	jaune
,	PUN	,
l'	PRO:PER	la|le
examinait	VER:impf	examiner
d'	PRP	de
un	DET:ART	un
air	NOM	air
défiant	ADJ	défiant
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tu	PRO:PER	tu
attendras	VER:futu	attendre
le	DET:ART	le
déjeuner	NOM	déjeuner
,	PUN	,
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
?	SENT	?
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
Quenu	VER:pper	quenu
.	SENT	.
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
mangeons	VER:pres	manger
de	PRP	de
bonne	ADJ	bon
heure	NOM	heure
,	PUN	,
à	PRP	à
dix	NUM	dix
heures	NOM	heure
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
odeur	NOM	odeur
forte	ADJ	fort
de	PRP	de
cuisine	NOM	cuisine
traînait	VER:impf	traîner
.	SENT	.
<EOS>	<EOS>	<EOS>
Florent	NAM	florent
revit	VER:pres	revivre
sa	DET:POS	son
nuit	NOM	nuit
terrible	ADJ	terrible
,	PUN	,
son	DET:POS	son
arrivée	NOM	arrivé|arrivée
dans	PRP	dans
les	DET:ART	le
légumes	NOM	légume
,	PUN	,
son	DET:POS	son
agonie	NOM	agonie
au	PRP:det	au
milieu	NOM	milieu
des	PRP:det	du
Halles	NAM	halles
,	PUN	,
cet	PRO:DEM	ce
éboulement	NOM	éboulement
continu	ADJ	continu
de	PRP	de
nourriture	NOM	nourriture
auquel	PRO:REL	auquel
il	PRO:PER	il
venait	VER:impf	venir
d'	PRP	de
échapper	VER:infi	échapper
.	SENT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
,	PUN	,
il	PRO:PER	il
dit	VER:pres	dire
à	PRP	à
voix	NOM	voix
basse	ADJ	bas
,	PUN	,
avec	PRP	avec
un	DET:ART	un
sourire	NOM	sourire
doux	ADJ	doux
:	PUN	:
--	PUN	--
Non	ADV	non
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
faim	NOM	faim
,	PUN	,
vois	VER:pres	voir
-tu	PRO:PER	tu
.	SENT	.
<EOS>	<EOS>	<EOS>
CHAPITRE	NOM	chapitre
II	NUM	ii
Florent	NAM	florent
venait	VER:impf	venir
de	PRP	de
commencer	VER:infi	commencer
son	DET:POS	son
droit	NOM	droit
à	PRP	à
Paris	NAM	paris
,	PUN	,
lorsque	KON	lorsque
sa	DET:POS	son
mère	NOM	mère
mourut	VER:simp	mourir
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
habitait	VER:impf	habiter
Le	DET:ART	le
Vigan	NOM	vigan
,	PUN	,
dans	PRP	dans
le	DET:ART	le
Gard	NAM	gard
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
avait	VER:impf	avoir
épousé	VER:pper	épouser
en	PRP	en
secondes	NUM	second
noces	NOM	noce
un	DET:ART	un
Normand	NAM	normand
,	PUN	,
un	DET:ART	un
Quenu	NAM	quenu
,	PUN	,
d'	PRP	de
Yvetot	NAM	yvetot
,	PUN	,
qu'	PRO:REL	que
un	DET:ART	un
sous-préfet	NOM	sous-préfet
avait	VER:impf	avoir
amené	VER:pper	amener
et	KON	et
oublié	VER:pper	oublier
dans	PRP	dans
le	DET:ART	le
Midi	NAM	midi
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
resté	VER:pper	rester
employé	VER:pper	employer
à	PRP	à
la	DET:ART	le
sous-préfecture	NOM	sous-préfecture
,	PUN	,
trouvant	VER:ppre	trouver
le	DET:ART	le
pays	NOM	pays
charmant	ADJ	charmant
,	PUN	,
le	DET:ART	le
vin	NOM	vin
bon	ADJ	bon
,	PUN	,
les	DET:ART	le
femmes	NOM	femme
aimables	ADJ	aimable
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
indigestion	NOM	indigestion
,	PUN	,
trois	NUM	trois
ans	NOM	an
après	PRP	après
le	DET:ART	le
mariage	NOM	mariage
,	PUN	,
l'	PRO:PER	la|le
emporta	VER:simp	emporter
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
laissait	VER:impf	laisser
pour	PRP	pour
tout	PRO:IND	tout
héritage	NOM	héritage
à	PRP	à
sa	DET:POS	son
femme	NOM	femme
un	DET:ART	un
gros	ADJ	gros
garçon	NOM	garçon
qui	PRO:REL	qui
lui	PRO:PER	lui
ressemblait	VER:impf	ressembler
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
mère	NOM	mère
payait	VER:impf	payer
déjà	ADV	déjà
très	ADV	très
difficilement	ADV	difficilement
les	DET:ART	le
mois	NOM	moi|mois
de	PRP	de
collège	NOM	collège
de	PRP	de
son	DET:POS	son
aîné	NOM	aîné
,	PUN	,
Florent	NAM	florent
,	PUN	,
l'	DET:ART	le
enfant	NOM	enfant
du	PRP:det	du
premier	NUM	premier
lit	NOM	lit
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
lui	PRO:PER	lui
donnait	VER:impf	donner
de	PRP	de
grandes	ADJ	grand
satisfactions	NOM	satisfaction
:	PUN	:
il	PRO:PER	il
était	VER:impf	être
très	ADV	très
doux	ADJ	doux
,	PUN	,
travaillait	VER:impf	travailler
avec	PRP	avec
ardeur	NOM	ardeur
,	PUN	,
remportait	VER:impf	remporter
les	DET:ART	le
premiers	NUM	premier
prix	NOM	prix
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
fut	VER:simp	être
sur	PRP	sur
lui	PRO:PER	lui
qu'	PRO:REL	que
elle	PRO:PER	elle
mit	VER:simp	mettre
toutes	PRO:IND	tout
ses	DET:POS	son
tendresses	NOM	tendresse
,	PUN	,
tous	PRO:IND	tout
ses	DET:POS	son
espoirs	NOM	espoir
.	SENT	.
<EOS>	<EOS>	<EOS>
Peut-être	ADV	peut-être
préférait-elle	NOM	préférait-elle
,	PUN	,
dans	PRP	dans
ce	PRO:DEM	ce
garçon	NOM	garçon
pâle	ADJ	pâle
et	KON	et
mince	ADJ	mince
,	PUN	,
son	DET:POS	son
premier	NUM	premier
mari	NOM	mari
,	PUN	,
un	NUM	un
de	PRP	de
ces	PRO:DEM	ce
Provençaux	NOM	provençal
d'	PRP	de
une	DET:ART	un
mollesse	NOM	mollesse
caressante	ADJ	caressant
,	PUN	,
qui	PRO:REL	qui
l'	PRO:PER	la|le
avait	VER:impf	avoir
aimée	VER:pper	aimer
à	PRP	à
en	PRO:PER	en
mourir	VER:infi	mourir
.	SENT	.
<EOS>	<EOS>	<EOS>
Peut-être	ADV	peut-être
Quenu	NAM	quenu
,	PUN	,
dont	PRO:REL	dont
la	DET:ART	le
bonne	ADJ	bon
humeur	NOM	humeur
l'	PRO:PER	la|le
avait	VER:impf	avoir
d'	PRP	de
abord	NOM	abord
séduite	VER:pper	séduire
,	PUN	,
s'	PRO:PER	se
était-il	NOM	était-il
montré	VER:pper	montrer
trop	ADV	trop
gras	ADJ	gras
,	PUN	,
trop	ADV	trop
satisfait	VER:pper	satisfaire
,	PUN	,
trop	ADV	trop
certain	PRO:IND	certain
de	PRP	de
tirer	VER:infi	tirer
de	PRP	de
lui	PRO:PER	lui
-même	ADJ	même
ses	DET:POS	son
meilleures	ADJ	meilleur
joies	NOM	joie
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
décida	VER:simp	décider
que	KON	que
son	DET:POS	son
dernier-né	NOM	dernier-né
,	PUN	,
le	DET:ART	le
cadet	NOM	cadet
,	PUN	,
celui	PRO:DEM	celui
que	PRO:REL	que
les	DET:ART	le
familles	NOM	famille
méridionales	ADJ	méridional
sacrifient	VER:pres	sacrifier
souvent	ADV	souvent
encore	ADV	encore
,	PUN	,
ne	ADV	ne
ferait	VER:cond	faire
jamais	ADV	jamais
rien	ADV	rien
de	PRP	de
bon	ADJ	bon
;	PUN	;
elle	PRO:PER	elle
se	PRO:PER	se
contenta	VER:simp	contenter
de	PRP	de
l'	PRO:PER	la|le
envoyer	VER:infi	envoyer
à	PRP	à
l'	DET:ART	le
école	NOM	école
,	PUN	,
chez	PRP	chez
une	DET:ART	un
vieille	ADJ	vieux
fille	NOM	fille
sa	DET:POS	son
voisine	NOM	voisin
,	PUN	,
où	PRO:REL	où
le	DET:ART	le
petit	NOM	petit
n'	ADV	ne
apprit	VER:simp	apprendre
guère	ADV	guère
qu'	KON	que
à	PRP	à
galopiner	VER:infi	galopiner
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
deux	NUM	deux
frères	NOM	frère
grandirent	VER:simp	grandir
loin	ADV	loin
l'	DET:ART	le
un	NOM	un
de	PRP	de
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
en	PRP	en
étrangers	NOM	étranger
.	SENT	.
<EOS>	<EOS>	<EOS>
Quand	KON	quand
Florent	NAM	florent
arriva	VER:simp	arriver
au	PRP:det	au
Vigan	NAM	vigan
,	PUN	,
sa	DET:POS	son
mère	NOM	mère
était	VER:impf	être
enterrée	VER:pper	enterrer
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
avait	VER:impf	avoir
exigé	VER:pper	exiger
qu'	KON	que
on	PRO:PER	on
lui	PRO:PER	lui
cachât	VER:subi	cacher
sa	DET:POS	son
maladie	NOM	maladie
jusqu'	PRP	jusque
au	PRP:det	au
dernier	ADJ	dernier
moment	NOM	moment
,	PUN	,
pour	KON	pour
ne	ADV	ne
pas	ADV	pas
le	PRO:PER	le
déranger	VER:infi	déranger
dans	PRP	dans
ses	DET:POS	son
études	NOM	étude
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
trouva	VER:simp	trouver
le	DET:ART	le
petit	ADJ	petit
Quenu	NAM	quenu
,	PUN	,
qui	PRO:REL	qui
avait	VER:impf	avoir
douze	NUM	douze
ans	NOM	an
,	PUN	,
sanglotant	VER:ppre	sangloter
tout	ADV	tout
seul	ADJ	seul
au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
la	DET:ART	le
cuisine	NOM	cuisine
,	PUN	,
assis	VER:pper	asseoir
sur	PRP	sur
une	DET:ART	un
table	NOM	table
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
marchand	NOM	marchand
de	PRP	de
meubles	NOM	meuble
,	PUN	,
un	DET:ART	un
voisin	NOM	voisin
,	PUN	,
lui	PRO:PER	lui
conta	VER:simp	conter
l'	DET:ART	le
agonie	NOM	agonie
de	PRP	de
la	DET:ART	le
malheureuse	ADJ	malheureux
mère	NOM	mère
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
en	PRO:PER	en
était	VER:impf	être
à	PRP	à
ses	DET:POS	son
dernières	ADJ	dernier
ressources	NOM	ressource
,	PUN	,
elle	PRO:PER	elle
s'	PRO:PER	se
était	VER:impf	être
tuée	VER:pper	tuer
au	PRP:det	au
travail	NOM	travail
pour	KON	pour
que	KON	que
son	DET:POS	son
fils	NOM	fil|fils
pût	VER:subi	pouvoir
faire	VER:infi	faire
son	DET:POS	son
droit	NOM	droit
.	SENT	.
<EOS>	<EOS>	<EOS>
À	PRP	à
un	DET:ART	un
petit	ADJ	petit
commerce	NOM	commerce
de	PRP	de
rubans	NOM	ruban
d'	PRP	de
un	DET:ART	un
médiocre	ADJ	médiocre
rapport	NOM	rapport
,	PUN	,
elle	PRO:PER	elle
avait	VER:impf	avoir
dû	VER:pper	devoir
joindre	VER:infi	joindre
d'	PRP	de
autres	ADJ	autre
métiers	NOM	métier
qui	PRO:REL	qui
l'	PRO:PER	la|le
occupaient	VER:impf	occuper
fort	ADV	fort
tard	ADV	tard
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
idée	NOM	idée
fixe	ADJ	fixe
de	PRP	de
voir	VER:infi	voir
son	DET:POS	son
Florent	NAM	florent
avocat	NOM	avocat
,	PUN	,
bien	ADV	bien
posé	VER:pper	poser
dans	PRP	dans
la	DET:ART	le
ville	NOM	ville
,	PUN	,
finissait	VER:impf	finir
par	PRP	par
la	PRO:PER	la
rendre	VER:infi	rendre
dure	NOM	dur
,	PUN	,
avare	ADJ	avare
,	PUN	,
impitoyable	ADJ	impitoyable
pour	KON	pour
elle	PRO:PER	elle
-même	ADJ	même
et	KON	et
pour	PRP	pour
les	DET:ART	le
autres	ADJ	autre
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
petit	ADJ	petit
Quenu	NOM	quenu
allait	VER:impf	aller
avec	PRP	avec
des	PRP:det	du
culottes	NOM	culotte
percées	ADJ	percé
,	PUN	,
des	PRP:det	du
blouses	NOM	blouse
dont	PRO:REL	dont
les	DET:ART	le
manches	NOM	manche
s'	PRO:PER	se
effiloquaient	VER:impf	effiloquer
;	PUN	;
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
servait	VER:impf	servir
jamais	ADV	jamais
à	PRP	à
table	NOM	table
,	PUN	,
il	PRO:PER	il
attendait	VER:impf	attendre
que	KON	que
sa	DET:POS	son
mère	NOM	mère
lui	PRO:PER	lui
eût	VER:subi	avoir
coupé	VER:pper	couper
sa	DET:POS	son
part	NOM	part
de	PRP	de
pain	NOM	pain
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
se	PRO:PER	se
taillait	VER:impf	tailler
des	PRP:det	du
tranches	NOM	tranche
tout	ADV	tout
aussi	ADV	aussi
minces	ADJ	mince
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
était	VER:impf	être
à	PRP	à
ce	PRO:DEM	ce
régime	NOM	régime
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
succombé	VER:pper	succomber
,	PUN	,
avec	PRP	avec
le	DET:ART	le
désespoir	NOM	désespoir
immense	ADJ	immense
de	PRP	de
ne	ADV	ne
pas	ADV	pas
achever	VER:infi	achever
sa	DET:POS	son
tâche	NOM	tâche
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
histoire	NOM	histoire
fit	VER:simp	faire
une	DET:ART	un
impression	NOM	impression
terrible	ADJ	terrible
sur	PRP	sur
le	DET:ART	le
caractère	NOM	caractère
tendre	ADJ	tendre
de	PRP	de
Florent	NAM	florent
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
larmes	NOM	larme
l'	PRO:PER	la|le
étouffaient	VER:impf	étouffer
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
prit	VER:simp	prendre
son	DET:POS	son
frère	NOM	frère
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
,	PUN	,
le	PRO:PER	le
tint	VER:simp	tenir
serré	VER:pper	serrer
,	PUN	,
le	PRO:PER	le
baisa	VER:simp	baiser
comme	ADV	comme
pour	PRP	pour
lui	PRO:PER	lui
rendre	VER:infi	rendre
l'	DET:ART	le
affection	NOM	affection
dont	PRO:REL	dont
il	PRO:PER	il
l'	PRO:PER	la|le
avait	VER:impf	avoir
privé	VER:pper	priver
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
regardait	VER:impf	regarder
ses	DET:POS	son
pauvres	ADJ	pauvre
souliers	NOM	soulier
crevés	VER:pper	crever
,	PUN	,
ses	DET:POS	son
coudes	NOM	coude
troués	ADJ	troué
,	PUN	,
ses	DET:POS	son
mains	NOM	main
sales	ADJ	sale
,	PUN	,
toute	PRO:IND	tout
cette	PRO:DEM	ce
misère	NOM	misère
d'	PRP	de
enfant	NOM	enfant
abandonné	VER:pper	abandonner
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
lui	PRO:PER	lui
répétait	VER:impf	répéter
qu'	KON	que
il	PRO:PER	il
allait	VER:impf	aller
