[	PUNCT	[
les	PRON	la|le
vaques	VERB	vaquer
qui	PRON	qui
venaient	VERB	venir
frapper	VERB	frapper
et	CONJ	et
se	PRON	se
briser	VERB	briser
sur	ADP	sur
la	DET	le
côte	NOUN	côte
avec	ADP	avec
des	ADP	du
coups	NOUN	coup
sourds	ADJ	sourd
qu'	PRON	que
il	PRON	il
percevait	VERB	percevoir
douloureusement	ADV	douloureusement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Quand	CONJ	quand
il	PRON	il
se	PRON	se
leva	VERB	lever
le	DET	le
lendemain	NOUN	lendemain
matin	NOUN	matin
,	PUNCT	,
le	DET	le
vent	NOUN	vent
était	VERB	être
calmé	VERB	calmer
et	CONJ	et
la	DET	le
pluie	NOUN	pluie
tombait	VERB	tomber
à	ADP	à
torrents	NOUN	torrent
;	PUNCT	;
comme	CONJ	comme
il	PRON	il
était	VERB	être
impossible	ADJ	impossible
de	ADP	de
sortir	VERB	sortir
,	PUNCT	,
il	PRON	il
resta	VERB	rester
au	ADP	au
coin	NOUN	coin
du	ADP	du
feu	NOUN	feu
;	PUNCT	;
enfin	ADV	enfin
les	DET	le
nuages	NOUN	nuage
passèrent	VERB	passer
et	CONJ	et
le	DET	le
temps	NOUN	temps
s'	PRON	se
éclaircit	VERB	éclaircir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
put	VERB	pouvoir
alors	ADV	alors
quitter	VERB	quitter
sa	PRON	son
chambre	NOUN	chambre
;	PUNCT	;
mais	CONJ	mais
,	PUNCT	,
au	ADP	au
lieu	NOUN	lieu
de	ADP	de
descendre	VERB	descendre
à	ADP	à
la	DET	le
mer	NOUN	mer
,	PUNCT	,
il	PRON	il
remonta	VERB	remonter
dans	ADP	dans
le	DET	le
village	NOUN	village
pour	ADP	pour
aller	VERB	aller
au	ADP	au
cimetière	NOUN	cimetière
,	PUNCT	,
à	ADP	à
la	DET	le
tombe	NOUN	tombe
de	ADP	de
son	PRON	son
oncle	NOUN	oncle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Comme	CONJ	comme
il	PRON	il
longeait	VERB	longer
l'	DET	le
église	NOUN	église
,	PUNCT	,
il	PRON	il
aperçut	VERB	apercevoir
devant	ADV	devant
cette	PRON	ce
tombe	VERB	tomber
une	DET	un
femme	NOUN	femme
inclinée	VERB	incliner
dans	ADP	dans
l'	DET	le
attitude	NOUN	attitude
du	ADP	du
recueillement	NOUN	recueillement
et	CONJ	et
de	ADP	de
la	DET	le
prière	NOUN	prière
:	PUNCT	:
bien	ADV	bien
qu'	CONJ	que
enveloppée	VERB	envelopper
dans	ADP	dans
un	DET	un
gros	ADJ	gros
manteau	NOUN	manteau
et	CONJ	et
encapuchonnée	VERB	encapuchonner
,	PUNCT	,
cette	PRON	ce
femme	NOUN	femme
ressemblait	VERB	ressembler
à	ADP	à
Madeleine	NOUN	madeleine
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
avança	VERB	avancer
vivement	ADV	vivement
:	PUNCT	:
c'	PRON	ce
était	VERB	être
elle	PRON	elle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
,	PUNCT	,
soit	CONJ	soit
qu'	CONJ	que
elle	PRON	elle
ne	ADV	ne
l'	PRON	la|le
eût	VERB	avoir
pas	ADV	pas
entendu	VERB	entendre
marcher	VERB	marcher
sur	ADP	sur
la	DET	le
terre	NOUN	terre
humide	ADJ	humide
,	PUNCT	,
soit	CONJ	soit
qu'	PRON	que
elle	PRON	elle
fût	VERB	être
absorbée	VERB	absorber
dans	ADP	dans
ses	PRON	son
pensées	NOUN	pensée
,	PUNCT	,
elle	PRON	elle
ne	ADV	ne
tourna	VERB	tourner
pas	ADV	pas
la	DET	le
tête	NOUN	tête
;	PUNCT	;
alors	ADV	alors
à	ADP	à
quelques	PRON	quelque
pas	NOUN	pas
d'	ADP	de
elle	PRON	elle
,	PUNCT	,
derrière	ADP	derrière
elle	PRON	elle
,	PUNCT	,
il	PRON	il
s'	PRON	se
arrêta	VERB	arrêter
et	CONJ	et
resta	VERB	rester
silencieux	ADJ	silencieux
,	PUNCT	,
la	DET	le
regardant	ADJ	regardant
,	PUNCT	,
le	DET	le
cœur	NOUN	cœur
ému	ADJ	ému
,	PUNCT	,
l'	DET	le
esprit	NOUN	esprit
troublé	ADJ	troublé
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Enfin	ADV	enfin
elle	PRON	elle
se	PRON	se
retourna	VERB	retourner
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
en	ADP	en
l'	PRON	la|le
apercevant	VERB	apercevoir
ainsi	ADV	ainsi
tout	ADV	tout
à	ADP	à
coup	NOUN	coup
,	PUNCT	,
elle	PRON	elle
eut	VERB	avoir
un	DET	un
geste	NOUN	geste
de	ADP	de
surprise	NOUN	surprise
qui	PRON	qui
la	PRON	la
fit	VERB	faire
reculer	VERB	reculer
d'	ADP	de
un	DET	un
pas	NOUN	pas
;	PUNCT	;
mais	CONJ	mais
en	ADP	en
même	ADJ	même
temps	NOUN	temps
un	DET	un
sourire	NOUN	sourire
se	PRON	se
montra	VERB	montrer
sur	ADP	sur
son	PRON	son
visage	NOUN	visage
baigné	VERB	baigner
de	ADP	de
larmes	NOUN	larme
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Toi	PRON	toi
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écria-t-elle	VERB	écria-t-elle
en	ADP	en
lui	PRON	lui
serrant	VERB	serrer
les	DET	le
deux	NUM	deux
mains	NOUN	main
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
les	PRON	la|le
prit	VERB	prendre
et	CONJ	et
les	DET	le
serra	NOUN	serra
longuement	ADV	longuement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Comment	ADV	comment
,	PUNCT	,
tu	PRON	tu
as	VERB	avoir
pensé	VERB	penser
à	ADP	à
l'	DET	le
anniversaire	NOUN	anniversaire
de	ADP	de
sa	PRON	son
naissance	NOUN	naissance
!	PUNCT	!
<EOS>	<EOS>	<EOS>
dit-elle	NOUN	dit-elle
d'	ADP	de
un	DET	un
ton	NOUN	ton
heureux	ADJ	heureux
et	CONJ	et
avec	ADP	avec
l'	DET	le
accent	NOUN	accent
de	ADP	de
la	DET	le
gratitude	NOUN	gratitude
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Non	ADV	non
,	PUNCT	,
dit-il	NOUN	dit-il
,	PUNCT	,
je	PRON	je
dois	VERB	devoir
avouer	VERB	avouer
que	CONJ	que
ce	PRON	ce
n'	ADV	ne
est	VERB	être
pas	ADV	pas
pour	ADP	pour
cet	PRON	ce
anniversaire	NOUN	anniversaire
que	PRON	que
je	PRON	je
suis	VERB	suivre|être
ici	ADV	ici
;	PUNCT	;
j'	PRON	je
ai	VERB	avoir
quitté	VERB	quitter
Paris	NOUN	paris
parce	CONJ	parce
que	PRON	que
j'	PRON	je
étais	VERB	être
malheureux	ADJ	malheureux
,	PUNCT	,
et	CONJ	et
je	PRON	je
suis	VERB	suivre|être
venu	VERB	venir
à	ADP	à
Saint-Aubin	NOUN	saint-aubin
parce	CONJ	parce
que	PRON	que
j'	PRON	je
avais	VERB	avoir
besoin	NOUN	besoin
de	ADP	de
penser	VERB	penser
à	ADP	à
toi	PRON	toi
et	CONJ	et
de	ADP	de
revoir	VERB	revoir
le	DET	le
pays	NOUN	pays
où	PRON	où
nous	PRON	nous
avions	VERB	avoir
vécu	VERB	vivre
ensemble	ADV	ensemble
pendant	ADP	pendant
huit	NUM	huit
jours	NOUN	jour
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
dit	VERB	dire
ces	PRON	ce
dernières	ADJ	dernier
paroles	NOUN	parole
comme	CONJ	comme
si	CONJ	si
elles	PRON	elle
lui	PRON	lui
étaient	VERB	être
arrachées	VERB	arracher
par	ADP	par
une	DET	un
force	NOUN	force
à	ADP	à
laquelle	PRON	lequel
il	PRON	il
ne	ADV	ne
pouvait	VERB	pouvoir
résister	VERB	résister
,	PUNCT	,
puis	ADV	puis
,	PUNCT	,
mettant	VERB	mettre
le	DET	le
bras	NOUN	bras
de	ADP	de
Madeleine	NOUN	madeleine
sous	ADP	sous
le	PRON	le
sien	PRON	sien
,	PUNCT	,
ils	PRON	il
sortirent	VERB	sortir
du	ADP	du
cimetière	NOUN	cimetière
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ils	PRON	il
se	PRON	se
dirigèrent	VERB	diriger
du	ADP	du
côté	NOUN	côté
de	ADP	de
la	DET	le
mer	NOUN	mer
,	PUNCT	,
et	CONJ	et
jusqu'	ADP	jusque
à	ADP	à
ce	PRON	ce
qu'	PRON	que
ils	PRON	il
fussent	VERB	être
descendus	VERB	descendre
sur	ADP	sur
la	DET	le
grève	NOUN	grève
déserte	ADJ	désert
,	PUNCT	,
Léon	NOUN	léon
ne	ADV	ne
parla	VERB	parler
que	CONJ	que
de	ADP	de
choses	NOUN	chose
insignifiantes	ADJ	insignifiant
,	PUNCT	,
là	ADV	là
seulement	ADV	seulement
il	PRON	il
revint	VERB	revenir
au	ADP	au
sujet	NOUN	sujet
qu'	PRON	que
il	PRON	il
avait	VERB	avoir
abordé	VERB	aborder
dans	ADP	dans
le	DET	le
cimetière	NOUN	cimetière
:	PUNCT	:
--	PUNCT	--
Sais	VERB	savoir
-tu	PRON	tu
que	PRON	que
ton	PRON	ton
arrivée	NOUN	arrivé|arrivée
ici	ADV	ici
est	VERB	être
vraiment	ADV	vraiment
providentielle	ADJ	providentiel
pour	ADP	pour
moi	PRON	moi
?	PUNCT	?
<EOS>	<EOS>	<EOS>
dit-il	NOUN	dit-il
;	PUNCT	;
elle	PRON	elle
va	VERB	aller
me	PRON	me
permettre	VERB	permettre
de	ADP	de
ne	ADV	ne
pas	ADV	pas
rentrer	VERB	rentrer
à	ADP	à
Paris	NOUN	paris
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Tu	PRON	tu
veux	VERB	vouloir
ne	ADV	ne
pas	ADV	pas
revenir	VERB	revenir
à	ADP	à
Paris	NOUN	paris
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Chère	NOUN	chère
Madeleine	NOUN	madeleine
,	PUNCT	,
je	PRON	je
suis	VERB	suivre|être
dans	ADP	dans
une	DET	un
situation	NOUN	situation
horrible	ADJ	horrible
;	PUNCT	;
follement	ADV	follement
,	PUNCT	,
par	ADP	par
chagrin	NOUN	chagrin
,	PUNCT	,
je	PRON	je
me	PRON	me
suis	VERB	suivre|être
jeté	VERB	jeter
dans	ADP	dans
une	DET	un
liaison	NOUN	liaison
honteuse	ADJ	honteux
,	PUNCT	,
et	CONJ	et
plus	ADV	plus
follement	ADV	follement
encore	ADV	encore
je	PRON	je
me	PRON	me
suis	VERB	suivre|être
laissé	VERB	laisser
entraîné	VERB	entraîner
à	ADP	à
un	DET	un
mariage	NOUN	mariage
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
pour	ADP	pour
être	VERB	être
nul	ADJ	nul
légalement	ADV	légalement
,	PUNCT	,
n'	ADV	ne
en	PRON	en
fera	VERB	faire
pas	ADV	pas
moins	ADV	moins
le	DET	le
désespoir	NOUN	désespoir
de	ADP	de
ma	PRON	mon
vie	NOUN	vie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cette	PRON	ce
liaison	NOUN	liaison
,	PUNCT	,
je	PRON	je
veux	VERB	vouloir
la	PRON	la
rompre	VERB	rompre
,	PUNCT	,
comme	CONJ	comme
je	PRON	je
ne	ADV	ne
veux	VERB	vouloir
jamais	ADV	jamais
revoir	VERB	revoir
celle	PRON	celui
qui	PRON	qui
m'	PRON	me
a	VERB	avoir
poussé	VERB	pousser
à	ADP	à
cette	PRON	ce
folie	NOUN	folie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pour	ADP	pour
cela	PRON	cela
,	PUNCT	,
j'	PRON	je
ai	VERB	avoir
pris	VERB	prendre
le	DET	le
parti	NOUN	parti
de	ADP	de
quitter	VERB	quitter
la	DET	le
France	NOUN	france
et	CONJ	et
de	ADP	de
me	PRON	me
cacher	VERB	cacher
en	ADP	en
Amérique	NOUN	amérique
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Seulement	ADV	seulement
,	PUNCT	,
il	PRON	il
faut	VERB	falloir
que	CONJ	que
tu	PRON	tu
saches	VERB	savoir
que	CONJ	que
je	PRON	je
suis	VERB	suivre|être
sans	ADP	sans
ressources	NOUN	ressource
et	CONJ	et
que	CONJ	que
,	PUNCT	,
pourvu	NOUN	pourvu
d'	ADP	de
un	DET	un
conseil	NOUN	conseil
judiciaire	ADJ	judiciaire
,	PUNCT	,
je	PRON	je
ne	ADV	ne
puis	ADV	puis
pas	ADV	pas
emprunter	VERB	emprunter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Or	NOUN	or
,	PUNCT	,
m'	PRON	me
en	PRON	en
aller	VERB	aller
en	ADP	en
Amérique	NOUN	amérique
sans	ADP	sans
rien	NOUN	rien
,	PUNCT	,
c'	PRON	ce
est	VERB	être
m'	PRON	me
exposer	VERB	exposer
à	ADP	à
mourir	VERB	mourir
de	ADP	de
faim	NOUN	faim
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Veux	VERB	vouloir
-tu	PRON	tu
m'	PRON	me
aider	VERB	aider
à	ADP	à
aller	VERB	aller
en	ADP	en
Amérique	NOUN	amérique
,	PUNCT	,
et	CONJ	et
à	ADP	à
y	PRON	y
gagner	VERB	gagner
ma	PRON	mon
vie	NOUN	vie
en	ADP	en
me	PRON	me
prêtant	VERB	prêter
l'	DET	le
argent	NOUN	argent
nécessaire	ADJ	nécessaire
à	ADP	à
cela	PRON	cela
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Cela	PRON	cela
est	VERB	être
étrange	ADJ	étrange
,	PUNCT	,
n'	ADV	ne
est	VERB	être
-ce	PRON	ce
pas	NOUN	pas
,	PUNCT	,
que	CONJ	que
moi	PRON	moi
,	PUNCT	,
héritier	NOUN	héritier
de	ADP	de
la	DET	le
maison	NOUN	maison
Haupois-Daguillon	NOUN	haupois-daguillon
,	PUNCT	,
j'	PRON	je
emprunte	VERB	emprunter
quelques	PRON	quelque
milliers	NOUN	millier
de	ADP	de
francs	NOUN	franc
à	ADP	à
une	DET	un
pauvre	ADJ	pauvre
fille	NOUN	fille
comme	CONJ	comme
toi	PRON	toi
;	PUNCT	;
enfin	ADV	enfin
,	PUNCT	,
c'	PRON	ce
est	VERB	être
ainsi	ADV	ainsi
;	PUNCT	;
ta	PRON	ton
pauvreté	NOUN	pauvreté
te	PRON	te
permet-elle	VERB	permet-elle
de	ADP	de
me	PRON	me
prêter	VERB	prêter
?	PUNCT	?
<EOS>	<EOS>	<EOS>
de	ADP	de
me	PRON	me
donner	VERB	donner
ce	PRON	ce
que	PRON	que
je	PRON	je
demande	VERB	demander
à	ADP	à
ton	PRON	ton
amitié	NOUN	amitié
,	PUNCT	,
à	ADP	à
notre	PRON	notre
parenté	NOUN	parenté
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
le	PRON	le
pourrais	VERB	pouvoir
,	PUNCT	,
mais	CONJ	mais
je	PRON	je
ne	ADV	ne
le	PRON	le
veux	VERB	vouloir
pas	ADV	pas
,	PUNCT	,
car	CONJ	car
je	PRON	je
ne	ADV	ne
peux	VERB	pouvoir
pas	ADV	pas
t'	PRON	te
aider	VERB	aider
à	ADP	à
partir	VERB	partir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Il	PRON	il
faut	VERB	falloir
que	CONJ	que
je	PRON	je
parte	VERB	partir
,	PUNCT	,
cependant	ADV	cependant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Pourquoi	ADV	pourquoi
partir	VERB	partir
si	CONJ	si
tu	PRON	tu
sens	VERB	sentir
,	PUNCT	,
si	CONJ	si
tu	PRON	tu
es	VERB	être
sûr	ADJ	sûr
que	CONJ	que
cette	PRON	ce
rupture	NOUN	rupture
est	VERB	être
irrévocable	ADJ	irrévocable
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Parce	CONJ	parce
que	CONJ	que
...	PUNCT	...
--	PUNCT	--
il	PRON	il
hésita	VERB	hésiter
assez	ADV	assez
longtemps	ADV	longtemps
,	PUNCT	,
--	PUNCT	--
parce	CONJ	parce
que	CONJ	que
,	PUNCT	,
quand	CONJ	quand
je	PRON	je
me	PRON	me
suis	VERB	suivre|être
jeté	VERB	jeter
dans	ADP	dans
cette	PRON	ce
liaison	NOUN	liaison
,	PUNCT	,
ç'a	NOUN	ç'a
été	VERB	être
pour	ADP	pour
oublier	VERB	oublier
une	DET	un
personne	NOUN	personne
que	PRON	que
...	PUNCT	...
j'	PRON	je
avais	VERB	avoir
aimée	VERB	aimer
;	PUNCT	;
et	CONJ	et
que	PRON	que
je	PRON	je
croyais	VERB	croire
ne	ADV	ne
jamais	ADV	jamais
revoir	VERB	revoir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Depuis	ADP	depuis
que	CONJ	que
j'	PRON	je
ai	VERB	avoir
revu	VERB	revoir
cette	PRON	ce
personne	NOUN	personne
,	PUNCT	,
j'	PRON	je
ai	VERB	avoir
reconnu	VERB	reconnaître
que	CONJ	que
je	PRON	je
l'	PRON	la|le
aimais	VERB	aimer
toujours	ADV	toujours
,	PUNCT	,
que	CONJ	que
je	PRON	je
l'	PRON	la|le
aimais	VERB	aimer
plus	ADV	plus
que	CONJ	que
je	PRON	je
ne	ADV	ne
l'	PRON	la|le
avais	VERB	avoir
aimée	VERB	aimer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
cette	PRON	ce
personne	NOUN	personne
ne	ADV	ne
peut	VERB	pouvoir
m'	PRON	me
aimer	VERB	aimer
;	PUNCT	;
et	CONJ	et
le	DET	le
pût-elle	NOUN	pût-elle
,	PUNCT	,
je	PRON	je
ne	ADV	ne
puis	ADV	puis
pas	ADV	pas
lui	PRON	lui
demander	VERB	demander
d'	ADP	de
être	VERB	être
ma	PRON	mon
femme	NOUN	femme
,	PUNCT	,
car	CONJ	car
elle	PRON	elle
n'	ADV	ne
a	VERB	avoir
pas	ADV	pas
de	ADP	de
fortune	NOUN	fortune
et	CONJ	et
mes	PRON	mon
parents	NOUN	parents
ne	ADV	ne
consentiraient	VERB	consentir
jamais	ADV	jamais
à	ADP	à
l'	PRON	la|le
accueillir	VERB	accueillir
comme	CONJ	comme
leur	PRON	leur
fille	NOUN	fille
:	PUNCT	:
tu	PRON	tu
comprends	VERB	comprendre
,	PUNCT	,
n'	ADV	ne
est	VERB	être
-ce	PRON	ce
pas	NOUN	pas
,	PUNCT	,
que	CONJ	que
je	PRON	je
ne	ADV	ne
me	PRON	me
marierais	VERB	marier
pas	ADV	pas
une	DET	un
seconde	NUM	second
fois	NOUN	fois
sans	ADP	sans
le	DET	le
consentement	NOUN	consentement
de	ADP	de
mon	PRON	mon
père	NOUN	père
et	CONJ	et
de	ADP	de
ma	PRON	mon
mère	NOUN	mère
;	PUNCT	;
et	CONJ	et
tu	PRON	tu
comprends	VERB	comprendre
aussi	ADV	aussi
que	CONJ	que
dans	ADP	dans
ces	PRON	ce
conditions	NOUN	condition
,	PUNCT	,
je	PRON	je
dois	VERB	devoir
partir	VERB	partir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mais	CONJ	mais
,	PUNCT	,
si	CONJ	si
tu	PRON	tu
avais	VERB	avoir
ce	PRON	ce
consentement	NOUN	consentement
,	PUNCT	,
partirais	VERB	partir
-tu	PRON	tu
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
ne	ADV	ne
pourrais	VERB	pouvoir
pas	ADV	pas
l'	PRON	la|le
avoir	VERB	avoir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Si	CONJ	si
je	PRON	je
te	PRON	te
disais	VERB	dire
que	CONJ	que
je	PRON	je
l'	PRON	la|le
aurai	VERB	avoir
moi	PRON	moi
,	PUNCT	,
que	CONJ	que
je	PRON	je
l'	PRON	la|le
ai	VERB	avoir
...	PUNCT	...
partirais	VERB	partir
-tu	PRON	tu
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Madeleine	NOUN	madeleine
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Si	CONJ	si
je	PRON	je
te	PRON	te
disais	VERB	dire
que	CONJ	que
ton	PRON	ton
père	NOUN	père
et	CONJ	et
ta	PRON	ton
mère	NOUN	mère
m'	PRON	me
ont	VERB	avoir
demandé	VERB	demander
d'	ADP	de
être	VERB	être
ta	PRON	ton
femme	NOUN	femme
...	PUNCT	...
Partirais	VERB	partirais
-tu	PRON	tu
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Si	CONJ	si
je	PRON	je
te	PRON	te
disais	VERB	dire
que	CONJ	que
tu	PRON	tu
te	PRON	te
trompes	VERB	tromper
en	ADP	en
croyant	VERB	croire
que	CONJ	que
celle	PRON	celui
que	PRON	que
tu	PRON	tu
aimes	VERB	aimer
ne	ADV	ne
pourra	VERB	pouvoir
pas	ADV	pas
t'	PRON	te
aimer	VERB	aimer
...	PUNCT	...
partirais	VERB	partir
-tu	PRON	tu
?	PUNCT	?
<EOS>	<EOS>	<EOS>
IX	NUM	ix
Ils	NOUN	ils
allèrent	VERB	aller
jusqu'	ADP	jusque
au	ADP	au
sémaphore	NOUN	sémaphore
de	ADP	de
Bernières	NOUN	bernières
,	PUNCT	,
et	CONJ	et
tous	PRON	tout
deux	NUM	deux
,	PUNCT	,
à	ADP	à
côté	NOUN	côté
l'	DET	le
un	NOUN	un
de	ADP	de
l'	DET	le
autre	ADJ	autre
,	PUNCT	,
Madeleine	NOUN	madeleine
lisant	VERB	lire|liser
ce	PRON	ce
que	PRON	que
Léon	NOUN	léon
écrivait	VERB	écrire
,	PUNCT	,
Léon	NOUN	léon
lisant	VERB	lire|liser
ce	PRON	ce
qu'	PRON	que
écrivait	VERB	écrire
Madeleine	NOUN	madeleine
,	PUNCT	,
ils	PRON	il
rédigèrent	VERB	rédiger
leurs	PRON	leur
dépêches	NOUN	dépêche
:	PUNCT	:
«	PUNCT	«
Cher	NOUN	cher
oncle	NOUN	oncle
,	PUNCT	,
«	PUNCT	«
Tuez	VERB	tuer
le	DET	le
veau	NOUN	veau
gras	ADJ	gras
;	PUNCT	;
invitez	VERB	inviter
pour	ADP	pour
dîner	VERB	dîner
demain	ADV	demain
M	VERB	m
.	PUNCT	.
Byasson	NOUN	byasson
,	PUNCT	,
et	CONJ	et
faites	VERB	faire
mettre	VERB	mettre
le	DET	le
couvert	NOUN	couvert
de	ADP	de
Léon	NOUN	léon
ainsi	ADV	ainsi
que	CONJ	que
celui	PRON	celui
de	ADP	de
votre	PRON	votre
fille	NOUN	fille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
«	PUNCT	«
MADELEINE	NOUN	madeleine
.	PUNCT	.
<EOS>	<EOS>	<EOS>
»	PUNCT	»
«	PUNCT	«
Chère	NOUN	chère
mère	ADJ	mère
,	PUNCT	,
«	PUNCT	«
Je	PRON	je
te	PRON	te
prie	VERB	prier
de	ADP	de
vouloir	VERB	vouloir
bien	ADV	bien
faire	VERB	faire
préparer	VERB	préparer
mon	PRON	mon
ancien	ADJ	ancien
appartement	NOUN	appartement
pour	ADP	pour
recevoir	VERB	recevoir
Madeleine	NOUN	madeleine
;	PUNCT	;
quant	ADP	quant
à	ADP	à
moi	PRON	moi
,	PUNCT	,
je	PRON	je
demande	VERB	demander
à	ADP	à
te	PRON	te
remplacer	VERB	remplacer
rue	NOUN	rue
Royale	ADJ	royal
et	CONJ	et
à	ADP	à
réparer	VERB	réparer
le	DET	le
temps	NOUN	temps
perdu	ADJ	perdu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
«	PUNCT	«
LÉON	NOUN	léon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
»	PUNCT	»
Lorsque	NOUN	lorsque
le	DET	le
lendemain	NOUN	lendemain
soir	NOUN	soir
ils	PRON	il
arrivèrent	VERB	arriver
rue	NOUN	rue
de	ADP	de
Rivoli	NOUN	rivoli
,	PUNCT	,
ils	PRON	il
trouvèrent	VERB	trouver
l'	DET	le
escalier	NOUN	escalier
plein	ADJ	plein
d'	ADP	de
arbustes	NOUN	arbuste
fleuris	VERB	fleurir
,	PUNCT	,
les	DET	le
portes	NOUN	porte
de	ADP	de
l'	DET	le
entrée	NOUN	entrée
de	ADP	de
l'	DET	le
appartement	NOUN	appartement
de	ADP	de
M	NOUN	m
.	PUNCT	.
et	CONJ	et
de	ADP	de
madame	NOUN	madame
Haupois	NOUN	haupois
étaient	VERB	être
grandes	ADJ	grand
ouvertes	VERB	ouvrir
,	PUNCT	,
et	CONJ	et
dans	ADP	dans
le	DET	le
vestibule	NOUN	vestibule
se	PRON	se
tenait	VERB	tenir
Jacques	NOUN	jacques
en	ADP	en
habit	NOUN	habit
noir	ADJ	noir
,	PUNCT	,
cravaté	VERB	cravater
de	ADP	de
blanc	ADJ	blanc
,	PUNCT	,
ganté	VERB	ganter
,	PUNCT	,
prêt	ADJ	prêt
à	ADP	à
annoncer	VERB	annoncer
les	DET	le
invités	NOUN	invité
comme	CONJ	comme
en	ADP	en
un	DET	un
jour	NOUN	jour
de	ADP	de
grande	ADJ	grand
fête	NOUN	fête
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
quelle	PRON	quel
plus	ADV	plus
grande	ADJ	grand
fête	NOUN	fête
pouvait-il	VERB	pouvait-il
y	PRON	y
avoir	VERB	avoir
,	PUNCT	,
pour	ADP	pour
ce	PRON	ce
père	NOUN	père
et	CONJ	et
cette	PRON	ce
mère	NOUN	mère
si	ADV	si
tristes	ADJ	triste
la	DET	le
veille	NOUN	veille
encore	ADV	encore
,	PUNCT	,
que	CONJ	que
le	DET	le
retour	NOUN	retour
de	ADP	de
l'	DET	le
enfant	NOUN	enfant
prodigue	ADJ	prodigue
à	ADP	à
la	DET	le
maison	NOUN	maison
paternelle	ADJ	paternel
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Madeleine	NOUN	madeleine
avait	VERB	avoir
voulu	VERB	vouloir
prendre	VERB	prendre
le	DET	le
bras	NOUN	bras
de	ADP	de
Léon	NOUN	léon
,	PUNCT	,
mais	CONJ	mais
il	PRON	il
ne	ADV	ne
s'	PRON	se
était	VERB	être
pas	ADV	pas
prêté	VERB	prêter
à	ADP	à
cet	PRON	ce
arrangement	NOUN	arrangement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Non	ADV	non
,	PUNCT	,
dit-il	NOUN	dit-il
,	PUNCT	,
prends	VERB	prendre
-moi	PRON	moi
par	ADP	par
la	DET	le
main	NOUN	main
,	PUNCT	,
je	PRON	je
tiens	VERB	tenir
à	ADP	à
ce	PRON	ce
qu'	PRON	que
il	PRON	il
soit	VERB	être
bien	ADV	bien
marqué	VERB	marquer
que	CONJ	que
c'	PRON	ce
est	VERB	être
toi	PRON	toi
qui	PRON	qui
me	PRON	me
ramènes	VERB	ramener
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
ni	CONJ	ni
le	DET	le
père	NOUN	père
ni	CONJ	ni
la	DET	le
mère	NOUN	mère
n'	ADV	ne
étaient	VERB	être
en	ADP	en
état	NOUN	état
de	ADP	de
faire	VERB	faire
cette	PRON	ce
