Prologue	NOUN	prologue
je	PRON	je
n'	ADV	ne
ai	VERB	avoir
pu	VERB	pouvoir
atteindre	VERB	atteindre
!	PUNCT	!
<EOS>	<EOS>	<EOS>
vous	PRON	vous
en	PRON	en
connaissez	VERB	connaître
la	DET	le
raison	NOUN	raison
,	PUNCT	,
les	DET	le
hommes	NOUN	homme
qui	PRON	qui
m'	PRON	me
avaient	VERB	avoir
suivi	VERB	suivre
sont	VERB	être
morts	VERB	mourir
à	ADP	à
mes	PRON	mon
côtés	NOUN	côté
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Resté	VERB	rester
presque	ADV	presque
seul	ADJ	seul
,	PUNCT	,
je	PRON	je
me	PRON	me
vois	VERB	voir
forcé	VERB	forcer
de	ADP	de
renoncer	VERB	renoncer
à	ADP	à
une	DET	un
recherche	NOUN	recherche
qui	PRON	qui
,	PUNCT	,
si	CONJ	si
elle	PRON	elle
avait	VERB	avoir
été	VERB	être
couronnée	VERB	couronner
de	ADP	de
succès	NOUN	succès
,	PUNCT	,
aurait	VERB	avoir
fait	VERB	faire
le	DET	le
bonheur	NOUN	bonheur
des	ADP	du
quelques	PRON	quelque
jours	NOUN	jour
qui	PRON	qui
me	PRON	me
restent	VERB	rester
encore	ADV	encore
à	ADP	à
vivre	VERB	vivre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dieu	NOUN	dieu
me	PRON	me
châtie	VERB	châtier
cruellement	ADV	cruellement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
ai	VERB	avoir
vu	VERB	voir
mourir	VERB	mourir
tous	PRON	tout
mes	PRON	mon
enfants	NOUN	enfant
;	PUNCT	;
un	DET	un
seul	NOUN	seul
me	PRON	me
resterait	VERB	rester
encore	ADV	encore
peut-être	ADV	peut-être
,	PUNCT	,
mais	CONJ	mais
celui	PRON	celui
-là	ADV	là
,	PUNCT	,
dans	ADP	dans
un	DET	un
moment	NOUN	moment
d'	ADP	de
orgueil	NOUN	orgueil
insensé	ADJ	insensé
,	PUNCT	,
je	PRON	je
l'	PRON	la|le
ai	VERB	avoir
chassé	VERB	chasser
de	ADP	de
ma	PRON	mon
présence	NOUN	présence
;	PUNCT	;
aujourd'hui	ADV	aujourd'hui
que	CONJ	que
je	PRON	je
suis	VERB	suivre|être
arrivé	VERB	arriver
au	ADP	au
déclin	NOUN	déclin
de	ADP	de
la	DET	le
vie	NOUN	vie
,	PUNCT	,
ma	PRON	mon
maison	NOUN	maison
est	VERB	être
vide	ADJ	vide
,	PUNCT	,
mon	PRON	mon
foyer	NOUN	foyer
est	VERB	être
désert	ADJ	désert
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
suis	VERB	suivre|être
seul	ADJ	seul
,	PUNCT	,
hélas	X	hélas
!	PUNCT	!
<EOS>	<EOS>	<EOS>
sans	ADP	sans
parents	NOUN	parents
,	PUNCT	,
sans	ADP	sans
amis	NOUN	ami
,	PUNCT	,
sans	ADP	sans
un	DET	un
héritier	NOUN	héritier
auquel	PRON	auquel
je	PRON	je
puisse	VERB	pouvoir
après	ADP	après
moi	PRON	moi
léguer	VERB	léguer
non	ADV	non
ma	PRON	mon
fortune	NOUN	fortune
,	PUNCT	,
mais	CONJ	mais
mon	PRON	mon
nom	NOUN	nom
,	PUNCT	,
qu'	CONJ	que
une	DET	un
longue	ADJ	longue
suite	NOUN	suite
d'	ADP	de
aïeux	NOUN	aïeux
m'	PRON	me
ont	VERB	avoir
transmis	VERB	transmettre
sans	ADP	sans
tache	NOUN	tache
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Voulez	VERB	vouloir
-vous	PRON	vous
remplacer	VERB	remplacer
auprès	ADV	auprès
de	ADP	de
moi	PRON	moi
cette	PRON	ce
famille	NOUN	famille
qui	PRON	qui
me	PRON	me
manque	VERB	manquer
,	PUNCT	,
répondez	VERB	répondre
,	PUNCT	,
Cœur-Loyal	NOUN	cœur-loyal
,	PUNCT	,
voulez	VERB	vouloir
-vous	PRON	vous
être	VERB	être
mon	PRON	mon
fils	NOUN	fil|fils
?	PUNCT	?
<EOS>	<EOS>	<EOS>
En	ADP	en
prononçant	VERB	prononcer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
ces	PRON	ce
dernières	ADJ	dernier
paroles	NOUN	parole
,	PUNCT	,
le	DET	le
général	NOUN	général
s'	PRON	se
était	VERB	être
levé	VERB	lever
,	PUNCT	,
il	PRON	il
avait	VERB	avoir
saisi	VERB	saisir
la	DET	le
main	NOUN	main
du	ADP	du
jeune	ADJ	jeune
homme	NOUN	homme
et	CONJ	et
la	PRON	la
serrait	VERB	serrer
fortement	ADV	fortement
,	PUNCT	,
il	PRON	il
avait	VERB	avoir
des	ADP	du
larmes	NOUN	larme
dans	ADP	dans
les	DET	le
yeux	NOUN	œil
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
cette	PRON	ce
offre	NOUN	offre
inattendue	ADJ	inattendu
,	PUNCT	,
le	DET	le
chasseur	NOUN	chasseur
était	VERB	être
resté	VERB	rester
étonné	VERB	étonner
,	PUNCT	,
palpitant	VERB	palpiter
,	PUNCT	,
ne	ADV	ne
sachant	VERB	savoir
que	CONJ	que
répondre	VERB	répondre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Sa	PRON	son
mère	NOUN	mère
rejeta	VERB	rejeter
vivement	ADV	vivement
son	PRON	son
rebozo	NOUN	rebozo
en	ADP	en
arrière	NOUN	arrière
,	PUNCT	,
et	CONJ	et
montrant	VERB	montrer
son	PRON	son
visage	NOUN	visage
resplendissant	ADJ	resplendissant
et	CONJ	et
transfiguré	VERB	transfigurer
,	PUNCT	,
pour	CONJ	pour
ainsi	ADV	ainsi
dire	VERB	dire
,	PUNCT	,
par	ADP	par
une	DET	un
joie	NOUN	joie
immense	ADJ	immense
,	PUNCT	,
elle	PRON	elle
se	PRON	se
plaça	VERB	placer
entre	ADP	entre
les	DET	le
deux	NUM	deux
hommes	NOUN	homme
,	PUNCT	,
posa	VERB	poser
sa	PRON	son
main	NOUN	main
sur	ADP	sur
l'	DET	le
épaule	NOUN	épaule
du	ADP	du
général	ADJ	général
,	PUNCT	,
le	PRON	le
regarda	VERB	regarder
fixement	ADV	fixement
,	PUNCT	,
et	CONJ	et
d'	ADP	de
une	DET	un
voix	NOUN	voix
que	CONJ	que
l'	DET	le
émotion	NOUN	émotion
faisait	VERB	faire
trembler	VERB	trembler
:	PUNCT	:
--	PUNCT	--
Enfin	ADV	enfin
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écria-t-elle	VERB	écria-t-elle
,	PUNCT	,
don	NOUN	don
Ramon	NOUN	ramon
de	ADP	de
Garillas	NOUN	garillas
!	PUNCT	!
<EOS>	<EOS>	<EOS>
vous	PRON	vous
redemandez	VERB	redemander
donc	ADV	donc
ce	PRON	ce
fils	NOUN	fil|fils
que	CONJ	que
depuis	ADP	depuis
vingt	NUM	vingt
ans	NOUN	an
vous	PRON	vous
avez	VERB	avoir
si	ADV	si
cruellement	ADV	cruellement
abandonné	VERB	abandonner
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Femme	NOUN	femme
,	PUNCT	,
que	PRON	que
voulez	VERB	vouloir
-vous	PRON	vous
dire	VERB	dire
?	PUNCT	?
<EOS>	<EOS>	<EOS>
fit	VERB	faire
le	PRON	le
général	ADJ	général
,	PUNCT	,
d'	ADP	de
une	DET	un
voix	NOUN	voix
haletante	ADJ	haletant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
veux	VERB	vouloir
dire	VERB	dire
,	PUNCT	,
don	NOUN	don
Ramon	NOUN	ramon
,	PUNCT	,
reprit-elle	NOUN	reprit-elle
avec	ADP	avec
un	DET	un
accent	NOUN	accent
d'	ADP	de
une	DET	un
suprême	ADJ	suprême
majesté	NOUN	majesté
,	PUNCT	,
que	CONJ	que
je	PRON	je
suis	VERB	suivre|être
doña	NOUN	doña
Jesusita	NOUN	jesusita
,	PUNCT	,
votre	PRON	votre
femme	NOUN	femme
,	PUNCT	,
que	CONJ	que
le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
est	VERB	être
votre	PRON	votre
fils	NOUN	fil|fils
Rafaël	NOUN	rafaël
que	PRON	que
vous	PRON	vous
avez	VERB	avoir
maudit	VERB	maudire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oh	X	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écria	VERB	écrier
le	DET	le
général	ADJ	général
en	ADP	en
tombant	VERB	tomber
à	ADP	à
deux	NUM	deux
genoux	NOUN	genou
sur	ADP	sur
le	DET	le
sol	NOUN	sol
,	PUNCT	,
le	DET	le
visage	NOUN	visage
baigné	VERB	baigner
de	ADP	de
larmes	NOUN	larme
,	PUNCT	,
pardon	X	pardon
!	PUNCT	!
<EOS>	<EOS>	<EOS>
pardon	X	pardon
!	PUNCT	!
<EOS>	<EOS>	<EOS>
mon	PRON	mon
fils	NOUN	fil|fils
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mon	PRON	mon
père	NOUN	père
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écria	VERB	écrier
le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
en	ADP	en
se	PRON	se
précipitant	VERB	précipiter
vers	ADP	vers
lui	PRON	lui
et	CONJ	et
en	PRON	en
cherchant	VERB	chercher
à	ADP	à
le	PRON	le
relever	VERB	relever
,	PUNCT	,
que	PRON	que
faites	VERB	faire
-vous	PRON	vous
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mon	PRON	mon
fils	NOUN	fil|fils
,	PUNCT	,
dit	VERB	dire
le	DET	le
vieillard	NOUN	vieillard
,	PUNCT	,
presque	ADV	presque
fou	ADJ	fou
de	ADP	de
douleur	NOUN	douleur
et	CONJ	et
de	ADP	de
joie	NOUN	joie
,	PUNCT	,
je	PRON	je
ne	ADV	ne
quitterai	VERB	quitter
pas	ADV	pas
cette	PRON	ce
posture	NOUN	posture
avant	ADP	avant
d'	ADP	de
avoir	VERB	avoir
obtenu	VERB	obtenir
mon	PRON	mon
pardon	NOUN	pardon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Relevez	VERB	relever
-vous	PRON	vous
,	PUNCT	,
don	NOUN	don
Ramon	NOUN	ramon
,	PUNCT	,
fit	VERB	faire
doña	NOUN	doña
Jesusita	VERB	jesusita
d'	ADP	de
une	DET	un
voix	NOUN	voix
douce	ADJ	doux
;	PUNCT	;
il	PRON	il
y	PRON	y
a	VERB	avoir
longtemps	ADV	longtemps
que	CONJ	que
dans	ADP	dans
le	DET	le
cœur	NOUN	cœur
de	ADP	de
la	DET	le
mère	NOUN	mère
et	CONJ	et
dans	ADP	dans
celui	PRON	celui
du	ADP	du
fils	NOUN	fil|fils
,	PUNCT	,
il	PRON	il
ne	ADV	ne
reste	VERB	rester
plus	ADV	plus
pour	ADP	pour
vous	PRON	vous
qu'	CONJ	que
amour	NOUN	amour
et	CONJ	et
respect	NOUN	respect
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oh	X	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écria	VERB	écrier
le	DET	le
vieillard	NOUN	vieillard
en	ADP	en
les	DET	le
embrassant	ADJ	embrassant
tour	NOUN	tour
à	ADP	à
tour	NOUN	tour
avec	ADP	avec
ivresse	NOUN	ivresse
,	PUNCT	,
c'	PRON	ce
est	VERB	être
trop	ADV	trop
de	ADP	de
bonheur	NOUN	bonheur
,	PUNCT	,
je	PRON	je
ne	ADV	ne
mérite	VERB	mériter
pas	ADV	pas
d'	ADP	de
être	VERB	être
si	ADV	si
heureux	ADJ	heureux
après	ADP	après
ma	PRON	mon
cruelle	ADJ	cruel
conduite	NOUN	conduite
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mon	PRON	mon
père	NOUN	père
,	PUNCT	,
répondit	VERB	répondre
noblement	ADV	noblement
le	DET	le
chasseur	NOUN	chasseur
,	PUNCT	,
c'	PRON	ce
est	VERB	être
grâce	NOUN	grâce
au	ADP	au
châtiment	NOUN	châtiment
mérité	VERB	mériter
que	CONJ	que
vous	PRON	vous
m'	PRON	me
avez	VERB	avoir
infligé	VERB	infliger
que	CONJ	que
je	PRON	je
suis	VERB	suivre|être
devenu	VERB	devenir
un	DET	un
honnête	ADJ	honnête
homme	NOUN	homme
,	PUNCT	,
oubliez	VERB	oublier
donc	ADV	donc
le	DET	le
passé	NOUN	passé
qui	PRON	qui
n'	ADV	ne
est	VERB	être
plus	ADV	plus
qu'	CONJ	que
un	DET	un
rêve	NOUN	rêve
,	PUNCT	,
pour	CONJ	pour
ne	ADV	ne
songer	VERB	songer
qu'	CONJ	que
à	ADP	à
l'	DET	le
avenir	NOUN	avenir
qui	PRON	qui
vous	PRON	vous
sourit	VERB	sourire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
En	ADP	en
ce	PRON	ce
moment	NOUN	moment
,	PUNCT	,
parut	VERB	paraître
doña	NOUN	doña
Luz	NOUN	luz
,	PUNCT	,
craintive	ADJ	craintif
et	CONJ	et
timide	ADJ	timide
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dès	ADP	dès
qu'	CONJ	que
il	PRON	il
l'	PRON	la|le
aperçut	VERB	apercevoir
,	PUNCT	,
le	DET	le
général	NOUN	général
s'	PRON	se
élança	VERB	élancer
vers	ADP	vers
elle	PRON	elle
,	PUNCT	,
la	PRON	la
prit	VERB	prendre
par	ADP	par
la	DET	le
main	NOUN	main
,	PUNCT	,
et	CONJ	et
l'	PRON	la|le
amenant	VERB	amener
à	ADP	à
doña	NOUN	doña
Jesusita	NOUN	jesusita
qui	PRON	qui
lui	PRON	lui
tendait	VERB	tendre
les	DET	le
bras	NOUN	bras
:	PUNCT	:
--	PUNCT	--
Ma	PRON	mon
nièce	NOUN	nièce
,	PUNCT	,
lui	PRON	lui
dit-il	NOUN	dit-il
avec	ADP	avec
un	DET	un
visage	NOUN	visage
radieux	ADJ	radieux
,	PUNCT	,
tu	PRON	tu
peux	VERB	pouvoir
aimer	VERB	aimer
sans	ADP	sans
crainte	NOUN	crainte
le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
,	PUNCT	,
il	PRON	il
est	VERB	être
bien	ADV	bien
réellement	ADV	réellement
mon	PRON	mon
fils	NOUN	fil|fils
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dieu	NOUN	dieu
a	VERB	avoir
permis	VERB	permettre
dans	ADP	dans
sa	PRON	son
bonté	NOUN	bonté
infinie	ADJ	infini
que	PRON	que
je	PRON	je
le	PRON	le
retrouve	VERB	retrouver
au	ADP	au
moment	NOUN	moment
où	PRON	où
je	PRON	je
désespérais	VERB	désespérer
d'	ADP	de
un	DET	un
tel	PRON	tel
bonheur	NOUN	bonheur
!	PUNCT	!
<EOS>	<EOS>	<EOS>
La	DET	le
jeune	ADJ	jeune
fille	NOUN	fille
poussa	VERB	pousser
un	DET	un
cri	NOUN	cri
de	ADP	de
joie	NOUN	joie
et	CONJ	et
cacha	VERB	cacher
confuse	ADJ	confus
son	PRON	son
visage	NOUN	visage
dans	ADP	dans
le	DET	le
sein	NOUN	sein
de	ADP	de
doña	NOUN	doña
Jesusita	NOUN	jesusita
,	PUNCT	,
en	PRON	en
abandonnant	VERB	abandonner
sa	PRON	son
main	NOUN	main
à	ADP	à
Rafaël	NOUN	rafaël
,	PUNCT	,
qui	PRON	qui
la	PRON	la
couvrit	VERB	couvrir
de	ADP	de
baisers	NOUN	baiser
en	ADP	en
tombant	VERB	tomber
à	ADP	à
ses	PRON	son
pieds	NOUN	pied
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Postface	NOUN	postface
C'	NOUN	c'
était	VERB	être
quelques	PRON	quelque
mois	NOUN	moi|mois
à	ADP	à
peine	NOUN	peine
après	ADP	après
l'	DET	le
expédition	NOUN	expédition
du	ADP	du
comte	NOUN	comte
de	ADP	de
Raousset-Boulbon	NOUN	raousset-boulbon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
cette	PRON	ce
époque	NOUN	époque
,	PUNCT	,
le	DET	le
titre	NOUN	titre
de	ADP	de
Français	NOUN	français
était	VERB	être
porté	VERB	porter
haut	ADV	haut
dans	ADP	dans
la	DET	le
Sonora	NOUN	sonora
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tous	PRON	tout
les	DET	le
voyageurs	NOUN	voyageur
de	ADP	de
notre	PRON	notre
nation	NOUN	nation
,	PUNCT	,
que	CONJ	que
le	DET	le
hasard	NOUN	hasard
amenait	VERB	amener
dans	ADP	dans
cette	PRON	ce
partie	NOUN	partie
de	ADP	de
l'	DET	le
Amérique	NOUN	amérique
,	PUNCT	,
étaient	VERB	être
certains	ADJ	certain
,	PUNCT	,
n'	ADV	ne
importe	VERB	importer
où	ADV	où
ils	PRON	il
s'	PRON	se
arrêtaient	VERB	arrêter
,	PUNCT	,
de	ADP	de
rencontrer	VERB	rencontrer
l'	DET	le
accueil	NOUN	accueil
le	DET	le
plus	ADV	plus
affectueux	ADJ	affectueux
et	CONJ	et
le	DET	le
plus	ADV	plus
sympathique	ADJ	sympathique
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Poussé	VERB	pousser
par	ADP	par
mon	PRON	mon
humeur	NOUN	humeur
vagabonde	ADJ	vagabond
,	PUNCT	,
sans	ADP	sans
autre	ADJ	autre
but	NOUN	but
que	CONJ	que
celui	PRON	celui
de	ADP	de
voir	VERB	voir
du	ADP	du
pays	NOUN	pays
,	PUNCT	,
j'	PRON	je
avais	VERB	avoir
quitté	VERB	quitter
Mexico	NOUN	mexico
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Monté	VERB	monter
sur	ADP	sur
un	DET	un
excellent	ADJ	excellent
mustang	NOUN	mustang
,	PUNCT	,
que	PRON	que
m'	PRON	me
avait	VERB	avoir
lassé	VERB	lasser
et	CONJ	et
dont	PRON	dont
m'	PRON	me
avait	VERB	avoir
fait	VERB	faire
présent	ADJ	présent
un	DET	un
coureur	NOUN	coureur
des	ADP	du
bois	NOUN	bois
de	ADP	de
mes	PRON	mon
amis	NOUN	ami
,	PUNCT	,
j'	PRON	je
avais	VERB	avoir
traversé	VERB	traverser
tout	PRON	tout
le	DET	le
continent	NOUN	continent
américain	ADJ	américain
;	PUNCT	;
c'	PRON	ce
est-à-dire	ADV	est-à-dire
que	CONJ	que
j'	PRON	je
avais	VERB	avoir
fait	VERB	faire
à	ADP	à
petites	ADJ	petit
journées	NOUN	journée
et	CONJ	et
toujours	ADV	toujours
seul	ADJ	seul
,	PUNCT	,
suivant	VERB	suivre
mon	PRON	mon
habitude	NOUN	habitude
,	PUNCT	,
un	DET	un
parcours	NOUN	parcours
de	ADP	de
quelques	PRON	quelque
centaines	NOUN	centaine
de	ADP	de
lieues	NOUN	lieue
,	PUNCT	,
traversant	VERB	traverser
des	ADP	du
montagnes	NOUN	montagne
couvertes	VERB	couvrir
de	ADP	de
neige	NOUN	neige
,	PUNCT	,
des	ADP	du
déserts	NOUN	désert
immenses	ADJ	immense
,	PUNCT	,
des	ADP	du
rivières	NOUN	rivière
rapides	ADJ	rapide
et	CONJ	et
des	ADP	du
torrents	NOUN	torrent
fougueux	ADJ	fougueux
,	PUNCT	,
simplement	ADV	simplement
pour	ADP	pour
venir	VERB	venir
en	ADP	en
amateur	NOUN	amateur
visiter	VERB	visiter
les	DET	le
villes	NOUN	ville
espagnoles	ADJ	espagnol
qui	PRON	qui
bordent	VERB	border
le	DET	le
littoral	NOUN	littoral
de	ADP	de
l'	DET	le
océan	NOUN	océan
Pacifique	NOUN	pacifique
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
étais	VERB	être
en	ADP	en
marche	NOUN	marche
déjà	ADV	déjà
depuis	ADP	depuis
cinquante-sept	NUM	cinquante-sept
jours	NOUN	jour
;	PUNCT	;
voyageant	VERB	voyager
en	ADP	en
véritable	ADJ	véritable
flâneur	NOUN	flâneur
,	PUNCT	,
m'	PRON	me
arrêtant	VERB	arrêter
où	ADV	où
mon	PRON	mon
caprice	NOUN	caprice
m'	PRON	me
invitait	VERB	inviter
à	ADP	à
planter	VERB	planter
ma	PRON	mon
tente	NOUN	tente
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
j'	PRON	je
approchais	VERB	approcher
du	ADP	du
but	NOUN	but
que	PRON	que
je	PRON	je
m'	PRON	me
étais	VERB	être
fixé	VERB	fixer
,	PUNCT	,
je	PRON	je
me	PRON	me
trouvais	VERB	trouver
à	ADP	à
quelques	PRON	quelque
lieues	NOUN	lieue
à	ADP	à
peine	NOUN	peine
d'	ADP	de
Hermosillo	NOUN	hermosillo
,	PUNCT	,
cette	PRON	ce
ville	NOUN	ville
qui	PRON	qui
,	PUNCT	,
ceinte	VERB	ceindre
de	ADP	de
murailles	NOUN	muraille
,	PUNCT	,
possédant	VERB	posséder
une	DET	un
population	NOUN	population
de	ADP	de
quinze	NUM	quinze
mille	NUM	mille
âmes	NOUN	âme
,	PUNCT	,
défendue	VERB	défendre
par	ADP	par
onze	NUM	onze
cents	NOUN	cent
hommes	NOUN	homme
de	ADP	de
troupes	NOUN	troupe
réglées	ADJ	réglé
commandées	VERB	commander
par	ADP	par
le	DET	le
général	ADJ	général
Bravo	NOUN	bravo
,	PUNCT	,
un	NUM	un
des	ADP	du
meilleurs	ADJ	meilleur
et	CONJ	et
des	ADP	du
plus	ADV	plus
courageux	ADJ	courageux
officiers	NOUN	officier
du	ADP	du
Mexique	NOUN	mexique
,	PUNCT	,
avait	VERB	avoir
été	VERB	être
audacieusement	ADV	audacieusement
attaquée	VERB	attaquer
par	ADP	par
le	DET	le
comte	NOUN	comte
de	ADP	de
Raousset	NOUN	raousset
à	ADP	à
la	DET	le
tête	NOUN	tête
de	ADP	de
moins	ADV	moins
de	ADP	de
deux	NUM	deux
cent	NUM	cent
cinquante	NOUN	cinquante
Français	NOUN	français
,	PUNCT	,
et	CONJ	et
enlevée	VERB	enlever
à	ADP	à
la	DET	le
baïonnette	NOUN	baïonnette
en	ADP	en
deux	NUM	deux
heures	NOUN	heure
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
soleil	NOUN	soleil
était	VERB	être
couché	VERB	coucher
,	PUNCT	,
l'	DET	le
obscurité	NOUN	obscurité
devenait	VERB	devenir
de	ADP	de
seconde	NUM	second
en	ADP	en
seconde	NOUN	second|seconde
plus	ADV	plus
grande	ADJ	grand
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mon	PRON	mon
pauvre	ADJ	pauvre
cheval	NOUN	cheval
fatigué	VERB	fatiguer
d'	ADP	de
une	DET	un
traite	NOUN	traite
de	ADP	de
plus	ADV	plus
de	ADP	de
quinze	NUM	quinze
lieues	NOUN	lieue
,	PUNCT	,
que	PRON	que
je	PRON	je
surmenais	VERB	surmener
depuis	ADP	depuis
quelques	PRON	quelque
jours	NOUN	jour
dans	ADP	dans
l'	DET	le
intention	NOUN	intention
d'	ADP	de
arriver	VERB	arriver
plus	ADV	plus
tôt	ADV	tôt
à	ADP	à
Guaymas	NOUN	guaymas
,	PUNCT	,
n'	ADV	ne
avançait	VERB	avancer
que	ADV	que
péniblement	ADV	péniblement
,	PUNCT	,
butant	VERB	buter
à	ADP	à
chaque	PRON	chaque
pas	NOUN	pas
contre	ADP	contre
les	DET	le
cailloux	NOUN	caillou
pointus	ADJ	pointu
de	ADP	de
la	DET	le
route	NOUN	route
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
étais	VERB	être
moi	PRON	moi
-même	ADJ	même
excessivement	ADV	excessivement
fatigué	VERB	fatiguer
,	PUNCT	,
je	PRON	je
mourais	VERB	mourir
presque	ADV	presque
de	ADP	de
faim	NOUN	faim
,	PUNCT	,
de	ADP	de
sorte	NOUN	sorte
que	CONJ	que
je	PRON	je
n'	ADV	ne
envisageais	VERB	envisager
qu'	ADV	qu'
avec	ADP	avec
une	DET	un
mine	NOUN	mine
fort	ADJ	fort
piteuse	ADJ	piteux
la	DET	le
perspective	NOUN	perspective
de	ADP	de
passer	VERB	passer
encore	ADV	encore
une	DET	un
nuit	NOUN	nuit
à	ADP	à
la	DET	le
belle	ADJ	beau
étoile	NOUN	étoile
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
craignais	VERB	craindre
de	ADP	de
m'	PRON	me
égarer	VERB	égarer
dans	ADP	dans
les	DET	le
ténèbres	NOUN	ténèbre
;	PUNCT	;
en	ADP	en
vain	ADJ	vain
je	PRON	je
cherchais	VERB	chercher
à	ADP	à
l'	DET	le
horizon	NOUN	horizon
une	DET	un
lumière	NOUN	lumière
qui	PRON	qui
pût	VERB	pouvoir
me	PRON	me
guider	VERB	guider
vers	ADP	vers
une	DET	un
habitation	NOUN	habitation
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
savais	VERB	savoir
rencontrer	VERB	rencontrer
plusieurs	PRON	plusieurs
haciendas	NOUN	hacienda
--	PUNCT	--
fermes	ADJ	ferme
--	PUNCT	--
aux	ADP	au
environs	NOUN	environ|environs
de	ADP	de
la	DET	le
ville	NOUN	ville
d'	ADP	de
Hermosillo	NOUN	hermosillo
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ainsi	ADV	ainsi
que	CONJ	que
tous	PRON	tout
les	DET	le
hommes	NOUN	homme
qui	PRON	qui
ont	VERB	avoir
longtemps	ADV	longtemps
mené	VERB	mener
une	DET	un
vie	NOUN	vie
errante	ADJ	errant
,	PUNCT	,
pendant	ADP	pendant
laquelle	PRON	lequel
ils	PRON	il
ont	VERB	avoir
été	VERB	être
sans	ADP	sans
cesse	NOUN	cesse
le	DET	le
jouet	NOUN	jouet
d'	ADP	de
événements	NOUN	événement
plus	ADV	plus
ou	CONJ	ou
moins	ADV	moins
fâcheux	ADJ	fâcheux
,	PUNCT	,
je	PRON	je
suis	VERB	suivre|être
doué	VERB	douer
d'	ADP	de
une	DET	un
bonne	ADJ	bon
dose	NOUN	dose
de	ADP	de
philosophie	NOUN	philosophie
,	PUNCT	,
chose	NOUN	chose
indispensable	ADJ	indispensable
lorsqu'	CONJ	lorsque
on	PRON	on
voyage	VERB	voyager
,	PUNCT	,
en	ADP	en
Amérique	NOUN	amérique
surtout	ADV	surtout
,	PUNCT	,
où	PRON	où
la	DET	le
plupart	NOUN	plupart
du	ADP	du
temps	NOUN	temps
on	PRON	on
est	VERB	être
livré	VERB	livrer
à	ADP	à
sa	PRON	son
propre	ADJ	propre
industrie	NOUN	industrie
sans	ADP	sans
avoir	VERB	avoir
la	DET	le
ressource	NOUN	ressource
de	ADP	de
pouvoir	VERB	pouvoir
compter	VERB	compter
sur	ADP	sur
un	DET	un
secours	NOUN	secours
étranger	ADJ	étranger
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
pris	VERB	prendre
mon	PRON	mon
parti	NOUN	parti
en	ADP	en
brave	ADJ	brave
,	PUNCT	,
renonçant	VERB	renoncer
avec	ADP	avec
un	DET	un
soupir	NOUN	soupir
de	ADP	de
regret	NOUN	regret
à	ADP	à
l'	DET	le
espoir	NOUN	espoir
d'	ADP	de
un	DET	un
souper	NOUN	souper
et	CONJ	et
d'	ADP	de
un	DET	un
abri	NOUN	abri
;	PUNCT	;
comme	CONJ	comme
la	DET	le
nuit	NOUN	nuit
s'	PRON	se
assombrissait	VERB	assombrir
de	ADP	de
plus	ADV	plus
en	ADP	en
